Time (s),CPU Power (W),E-Cluster HW active frequency MHz,E-Cluster HW active residency %,P-Cluster HW active frequency MHz,P-Cluster HW active residency %,GPU Power (W),GPU HW active frequency MHz,GPU HW active residency %,Power (W),App CPU ms/s,ComponentB CPU ms/s
170,4.788,1696.0,15.18,3061.0,99.91,0.001,713.0,0.31,4.789,1265.92,1141.14
171,4.728,1647.0,16.09,3068.0,99.5,0.0,0.0,0.0,4.728,1274.18,1096.68
172,4.759,1670.0,14.51,3064.0,99.94,0.0,0.0,0.0,4.759,1268.48,1125.42
173,4.777,1644.0,13.1,3061.0,99.81,0.0,0.0,0.0,4.777,1259.47,1128.55
174,4.786,1664.0,13.57,3062.0,99.99,0.0,0.0,0.0,4.786,1269.44,1148.88
175,4.754,1701.0,15.11,3063.0,99.95,0.0,0.0,0.0,4.754,1269.02,1132.06
176,4.777,1668.0,14.01,3064.0,99.83,0.0,0.0,0.0,4.777,1265.56,1119.06
177,4.73,1725.0,16.05,3066.0,99.92,0.0,0.0,0.0,4.73,1277.09,1123.72
178,4.759,1689.0,15.68,3064.0,99.99,0.0,0.0,0.0,4.759,1266.92,1123.52
179,4.767,1661.0,15.65,3065.0,99.71,0.0,0.0,0.0,4.767,1263.56,1128.14
180,4.797,1686.0,15.13,3060.0,100.0,0.001,709.0,0.43,4.798,1268.15,1145.88
181,4.79,1668.0,14.05,3060.0,99.99,0.0,0.0,0.0,4.79,1268.32,1139.91
182,4.711,1654.0,18.02,3068.0,99.58,0.0,709.0,0.43,4.711,1267.92,1097.78
183,4.722,1668.0,16.58,3067.0,99.81,0.0,0.0,0.0,4.722,1276.89,1113.73
184,4.785,1695.0,13.69,3062.0,100.0,0.0,0.0,0.0,4.785,1264.08,1137.29
185,4.73,1657.0,14.94,3067.0,99.38,0.0,0.0,0.0,4.73,1267.52,1109.58
186,4.774,1639.0,13.01,3061.0,100.0,0.0,0.0,0.0,4.774,1262.4,1136.06
187,4.815,1668.0,25.98,3062.0,99.99,0.0,0.0,0.0,4.815,1264.17,1137.6
188,4.749,1636.0,15.35,3066.0,99.75,0.0,0.0,0.0,4.749,1277.88,1112.06
189,4.761,1700.0,15.0,3061.0,100.0,0.0,0.0,0.0,4.761,1265.73,1145.73
190,4.694,1694.0,17.42,3068.0,99.51,0.0,0.0,0.0,4.694,1255.1,1110.89
191,4.772,1696.0,13.66,3064.0,99.96,0.0,0.0,0.0,4.772,1280.43,1124.6
192,4.788,1645.0,11.74,3060.0,100.0,0.0,0.0,0.0,4.788,1260.61,1140.85
193,4.766,1659.0,13.83,3063.0,99.67,0.0,0.0,0.0,4.766,1254.51,1122.88
194,4.734,1658.0,16.54,3066.0,99.68,0.0,0.0,0.0,4.734,1272.06,1120.87
195,4.762,1670.0,14.13,3062.0,100.0,0.0,0.0,0.0,4.762,1261.86,1140.07
196,4.777,1657.0,14.94,3062.0,99.91,0.0,713.0,0.31,4.777,1264.34,1127.12
197,4.755,1673.0,14.88,3065.0,99.79,0.0,0.0,0.0,4.755,1268.12,1108.33
198,4.748,1715.0,17.7,3064.0,99.87,0.0,708.0,0.22,4.748,1257.91,1143.35
199,4.777,1667.0,13.81,3062.0,99.83,0.0,0.0,0.0,4.777,1262.01,1131.02
200,4.761,1605.0,13.94,3064.0,99.78,0.0,0.0,0.0,4.761,1261.97,1117.69
201,4.75,1705.0,16.65,3065.0,99.85,0.0,0.0,0.0,4.75,1285.09,1128.38
202,4.789,1675.0,14.05,3062.0,100.0,0.0,0.0,0.0,4.789,1265.61,1138.8
203,4.74,1627.0,14.19,3064.0,99.36,0.0,0.0,0.0,4.74,1262.1,1111.28
204,4.772,1679.0,16.63,3063.0,100.0,0.0,0.0,0.0,4.772,1269.71,1137.93
205,4.813,1634.0,12.5,3059.0,100.0,0.0,0.0,0.0,4.813,1262.93,1151.71
206,4.722,1635.0,15.41,3065.0,99.35,0.0,0.0,0.0,4.722,1260.0,1115.42
207,4.765,1650.0,16.34,3066.0,99.99,0.0,0.0,0.0,4.765,1271.21,1131.09
208,4.819,1676.0,13.41,3059.0,100.0,0.0,0.0,0.0,4.819,1277.61,1147.97
209,4.749,1670.0,14.92,3067.0,99.78,0.0,0.0,0.0,4.749,1263.29,1092.52
210,4.771,1641.0,13.04,3063.0,99.96,0.0,0.0,0.0,4.771,1256.78,1137.9
211,4.77,1721.0,15.41,3062.0,100.0,0.001,712.0,0.53,4.771,1262.87,1141.3
212,4.737,1635.0,14.43,3066.0,98.92,0.0,0.0,0.0,4.737,1263.81,1094.38
213,5.04,1677.0,21.01,3061.0,99.97,0.001,709.0,0.43,5.041,1267.54,1112.84
214,4.768,1695.0,14.66,3063.0,99.93,0.0,0.0,0.0,4.768,1265.17,1134.33
215,4.724,1678.0,16.37,3068.0,99.64,0.0,0.0,0.0,4.724,1261.97,1106.0
216,4.697,1691.0,16.52,3068.0,99.37,0.0,0.0,0.0,4.697,1247.06,1103.26
217,4.791,1704.0,27.81,3065.0,99.84,0.0,0.0,0.0,4.791,1273.65,1129.89
218,4.812,1656.0,11.97,3062.0,100.0,0.0,0.0,0.0,4.812,1264.51,1137.02
219,4.727,1629.0,15.74,3067.0,99.32,0.0,0.0,0.0,4.727,1260.91,1092.86
220,4.777,1681.0,13.96,3063.0,100.0,0.0,0.0,0.0,4.777,1278.29,1140.3
221,4.747,1728.0,16.52,3065.0,99.95,0.0,0.0,0.0,4.747,1268.75,1132.98
222,4.754,1618.0,13.99,3066.0,99.64,0.0,0.0,0.0,4.754,1252.52,1093.27
223,4.741,1686.0,15.76,3065.0,99.62,0.0,0.0,0.0,4.741,1268.02,1121.09
224,4.783,1643.0,13.13,3061.0,100.0,0.0,0.0,0.0,4.783,1269.82,1136.45
225,4.802,1702.0,15.14,3062.0,100.0,0.0,715.0,0.51,4.802,1268.58,1160.43
226,4.776,1648.0,14.7,3066.0,99.99,0.0,0.0,0.0,4.776,1269.05,1121.82
227,4.766,1695.0,15.58,3064.0,99.91,0.0,0.0,0.0,4.766,1259.2,1129.13
228,4.776,1701.0,15.58,3063.0,99.99,0.0,712.0,0.63,4.776,1270.81,1140.88
229,4.771,1627.0,13.91,3064.0,99.67,0.0,0.0,0.0,4.771,1249.71,1110.67
230,4.78,1672.0,14.04,3063.0,99.98,0.0,0.0,0.0,4.78,1269.03,1125.54
231,4.803,1576.0,12.13,3059.0,100.0,0.0,0.0,0.0,4.803,1262.77,1154.89
232,4.783,1666.0,14.23,3064.0,99.99,0.0,0.0,0.0,4.783,1265.82,1128.99
233,4.79,1596.0,12.93,3064.0,99.91,0.0,0.0,0.0,4.79,1254.36,1121.04
234,4.775,1636.0,14.09,3063.0,99.91,0.0,0.0,0.0,4.775,1265.71,1137.82
235,4.762,1716.0,17.14,3063.0,100.0,0.0,0.0,0.0,4.762,1273.22,1141.41
236,4.729,1630.0,15.37,3067.0,99.31,0.0,0.0,0.0,4.729,1271.08,1114.52
237,4.705,1655.0,17.47,3070.0,99.45,0.0,0.0,0.0,4.705,1259.79,1096.28
238,4.758,1678.0,15.2,3064.0,99.9,0.0,0.0,0.0,4.758,1256.3,1145.07
239,4.819,1640.0,12.21,3059.0,100.0,0.0,0.0,0.0,4.819,1275.98,1147.66
240,4.744,1607.0,14.25,3066.0,99.36,0.0,0.0,0.0,4.744,1259.47,1093.97
241,4.78,1683.0,15.03,3062.0,100.0,0.0,0.0,0.0,4.78,1271.44,1147.98
242,4.749,1708.0,16.65,3066.0,99.99,0.0,0.0,0.0,4.749,1268.08,1129.79
243,4.784,1645.0,13.88,3061.0,99.78,0.0,0.0,0.0,4.784,1257.18,1129.05
244,4.727,1646.0,15.78,3067.0,99.23,0.0,0.0,0.0,4.727,1261.14,1097.21
245,4.791,1686.0,13.32,3061.0,100.0,0.0,0.0,0.0,4.791,1262.9,1149.2
246,4.787,1719.0,26.6,3062.0,99.52,0.0,0.0,0.0,4.787,1250.43,1147.18
247,4.735,1672.0,16.12,3067.0,99.47,0.0,0.0,0.0,4.735,1261.03,1128.85
248,4.757,1599.0,13.42,3065.0,99.62,0.0,0.0,0.0,4.757,1257.48,1112.82
249,4.793,1683.0,18.14,3064.0,99.91,0.001,714.0,0.41,4.794,1268.79,1134.04
250,4.746,1707.0,16.28,3065.0,99.99,0.0,0.0,0.0,4.746,1262.76,1123.46
251,4.761,1662.0,15.14,3064.0,99.47,0.0,0.0,0.0,4.761,1274.25,1115.82
252,4.775,1625.0,14.44,3064.0,99.84,0.0,0.0,0.0,4.775,1259.69,1121.7
253,4.756,1662.0,15.19,3065.0,99.95,0.0,0.0,0.0,4.756,1268.0,1114.47
254,4.747,1708.0,15.86,3065.0,99.95,0.0,0.0,0.0,4.747,1267.68,1122.36
255,4.797,1594.0,12.62,3062.0,99.67,0.0,0.0,0.0,4.797,1270.87,1111.94
256,4.738,1659.0,15.32,3066.0,99.51,0.0,0.0,0.0,4.738,1269.88,1110.91
257,4.74,1702.0,16.58,3065.0,99.91,0.0,0.0,0.0,4.74,1264.0,1125.65
258,4.75,1719.0,17.08,3065.0,99.98,0.001,710.0,0.22,4.751,1264.91,1118.96
259,4.706,1655.0,16.55,3067.0,99.09,0.0,0.0,0.0,4.706,1257.54,1090.45
260,4.731,1624.0,15.48,3068.0,99.61,0.0,709.0,0.22,4.731,1244.41,1108.71
261,4.793,1675.0,13.2,3062.0,100.0,0.0,0.0,0.0,4.793,1279.48,1138.77
262,4.776,1715.0,14.37,3063.0,100.0,0.0,0.0,0.0,4.776,1268.82,1130.69
263,4.778,1653.0,13.35,3063.0,99.75,0.0,0.0,0.0,4.778,1257.2,1124.1
264,4.76,1615.0,15.43,3066.0,99.57,0.0,0.0,0.0,4.76,1266.97,1109.22
265,4.751,1675.0,18.21,3064.0,99.82,0.0,0.0,0.0,4.751,1274.93,1148.78
266,4.778,1702.0,14.39,3062.0,99.99,0.0,0.0,0.0,4.778,1263.91,1138.17
267,4.753,1624.0,14.56,3065.0,99.59,0.0,0.0,0.0,4.753,1250.13,1111.87
268,4.788,1644.0,21.0,3065.0,99.27,0.0,709.0,0.22,4.788,1271.07,1112.46
269,4.779,1650.0,14.61,3063.0,99.95,0.0,0.0,0.0,4.779,1267.22,1130.81
270,4.765,1652.0,13.94,3063.0,99.92,0.0,0.0,0.0,4.765,1258.9,1127.61
271,4.739,1645.0,15.07,3067.0,99.22,0.0,0.0,0.0,4.739,1271.56,1101.0
272,4.781,1652.0,13.94,3067.0,99.74,0.0,0.0,0.0,4.781,1265.8,1114.21
273,4.745,1690.0,15.19,3066.0,99.93,0.0,0.0,0.0,4.745,1264.3,1123.35
