Time (s),CPU Power (W),E-Cluster HW active frequency MHz,E-Cluster HW active residency %,P-Cluster HW active frequency MHz,P-Cluster HW active residency %,GPU Power (W),GPU active frequency MHz,GPU active residency %,Power (W),App CPU ms/s,ComponentA CPU ms/s,ComponentB CPU ms/s
254,4.946,1850.0,22.19,3058.0,100.0,0.0,0.0,0.0,4.946,194.94,1134.53,1152.97
255,4.999,1871.0,27.18,3056.0,100.0,0.0,0.0,0.0,4.999,197.29,1151.64,1146.63
256,4.969,1787.0,22.69,3060.0,100.0,0.0,0.0,0.0,4.969,200.19,1142.82,1150.47
257,4.947,1890.0,22.42,3058.0,100.0,0.0,0.0,0.0,4.947,193.64,1150.84,1139.88
258,4.969,1908.0,17.17,3055.0,100.0,0.0,0.0,0.0,4.969,193.25,1132.45,1151.53
259,4.904,1854.0,22.29,3061.0,100.0,0.0,0.0,0.0,4.904,188.37,1144.85,1139.61
260,4.951,1856.0,23.13,3058.0,100.0,0.0,0.0,0.0,4.951,200.65,1146.87,1158.23
261,4.955,1867.0,34.45,3060.0,100.0,0.0,0.0,0.0,4.955,199.32,1141.67,1143.77
262,4.982,1898.0,21.48,3056.0,100.0,0.0,0.0,0.0,4.982,195.28,1148.89,1151.65
263,4.921,1904.0,26.14,3060.0,100.0,0.0,712.0,0.31,4.921,198.21,1145.83,1142.02
264,4.942,1927.0,21.1,3056.0,100.0,0.0,0.0,0.0,4.942,193.37,1139.91,1148.38
265,4.951,1896.0,22.28,3058.0,100.0,0.0,0.0,0.0,4.951,195.31,1146.89,1143.25
266,4.914,1780.0,27.81,3064.0,100.0,0.0,0.0,0.0,4.914,202.1,1141.76,1154.54
267,4.964,1949.0,20.42,3057.0,100.0,0.0,0.0,0.0,4.964,194.99,1146.34,1150.59
268,4.939,1933.0,25.89,3058.0,100.0,0.0,709.0,0.22,4.939,195.65,1138.73,1146.56
269,4.913,1835.0,24.07,3062.0,100.0,0.0,0.0,0.0,4.913,196.81,1150.12,1144.22
270,4.909,1864.0,21.82,3060.0,100.0,0.0,0.0,0.0,4.909,202.12,1143.2,1151.37
271,4.932,1895.0,22.27,3059.0,100.0,0.0,0.0,0.0,4.932,193.19,1145.9,1148.68
272,4.961,1957.0,19.66,3056.0,100.0,0.0,0.0,0.0,4.961,194.53,1139.48,1140.92
273,4.98,1933.0,19.21,3054.0,100.0,0.0,0.0,0.0,4.98,194.93,1141.54,1150.65
274,4.971,1817.0,24.42,3058.0,100.0,0.0,0.0,0.0,4.971,199.66,1140.53,1147.72
275,5.24,1876.0,62.08,3058.0,100.0,0.0,0.0,0.0,5.24,200.35,1141.21,1154.19
276,4.974,1960.0,19.94,3055.0,100.0,0.0,709.0,0.22,4.974,184.57,1141.81,1142.47
277,4.919,1864.0,21.37,3060.0,100.0,0.0,0.0,0.0,4.919,167.28,1148.26,1139.98
278,4.977,1953.0,19.09,3055.0,100.0,0.0,0.0,0.0,4.977,191.78,1140.72,1150.41
279,4.958,1874.0,22.63,3058.0,100.0,0.0,0.0,0.0,4.958,197.6,1133.8,1151.73
280,4.959,1917.0,20.1,3056.0,100.0,0.0,0.0,0.0,4.959,192.59,1150.4,1144.28
281,4.975,1924.0,19.32,3055.0,100.0,0.0,0.0,0.0,4.975,195.57,1141.2,1138.48
282,4.965,1800.0,21.74,3058.0,100.0,0.0,0.0,0.0,4.965,197.94,1136.63,1155.15
283,4.948,1829.0,23.35,3059.0,100.0,0.0,0.0,0.0,4.948,199.36,1151.46,1143.66
284,4.905,1956.0,23.19,3059.0,100.0,0.0,0.0,0.0,4.905,193.42,1141.2,1145.55
285,4.973,1963.0,17.44,3055.0,100.0,0.0,0.0,0.0,4.973,193.09,1132.54,1150.04
286,4.965,1970.0,21.28,3057.0,100.0,0.0,709.0,0.22,4.965,193.51,1151.88,1145.61
287,4.975,1899.0,20.59,3056.0,100.0,0.0,0.0,0.0,4.975,196.22,1140.77,1141.26
288,4.978,1941.0,18.91,3055.0,100.0,0.0,0.0,0.0,4.978,194.6,1141.39,1151.18
289,4.966,1835.0,20.49,3056.0,100.0,0.0,0.0,0.0,4.966,197.78,1137.65,1148.51
290,4.936,1883.0,20.75,3057.0,100.0,0.0,714.0,0.41,4.936,194.25,1141.89,1137.48
291,4.981,1902.0,28.8,3057.0,100.0,0.0,0.0,0.0,4.981,197.49,1143.85,1148.62
292,4.947,1804.0,25.94,3060.0,100.0,0.0,713.0,0.63,4.947,199.59,1146.65,1156.72
293,4.965,1812.0,22.09,3058.0,100.0,0.0,0.0,0.0,4.965,199.61,1142.68,1142.84
294,4.971,1768.0,22.4,3060.0,100.0,0.0,0.0,0.0,4.971,194.72,1152.99,1155.8
295,4.977,1855.0,25.14,3057.0,100.0,0.002,711.0,0.53,4.979,198.63,1139.71,1142.29
296,4.975,1852.0,20.7,3056.0,100.0,0.0,0.0,0.0,4.975,197.48,1145.18,1149.67
297,4.98,1951.0,20.29,3054.0,100.0,0.001,711.0,0.53,4.981,196.12,1133.67,1152.58
298,4.986,1958.0,18.6,3055.0,100.0,0.0,0.0,0.0,4.986,192.3,1142.3,1148.66
299,4.953,1861.0,24.58,3060.0,100.0,0.001,713.0,0.31,4.954,202.01,1153.08,1140.25
300,4.942,1909.0,21.47,3058.0,100.0,0.0,0.0,0.0,4.942,190.31,1142.03,1145.89
301,4.971,1822.0,22.22,3059.0,100.0,0.0,0.0,0.0,4.971,200.8,1147.6,1150.2
302,4.981,1976.0,19.98,3055.0,100.0,0.0,0.0,0.0,4.981,195.25,1138.6,1155.96
303,4.942,1891.0,21.19,3058.0,100.0,0.0,0.0,0.0,4.942,191.8,1146.41,1145.56
304,4.963,1923.0,20.09,3056.0,100.0,0.0,0.0,0.0,4.963,193.69,1140.09,1141.41
305,4.991,1950.0,18.93,3054.0,100.0,0.0,0.0,0.0,4.991,194.76,1142.04,1151.11
306,5.036,1874.0,28.4,3057.0,100.0,0.0,0.0,0.0,5.036,196.97,1136.12,1147.56
307,4.954,1832.0,21.15,3057.0,100.0,0.0,0.0,0.0,4.954,177.13,1150.54,1151.81
308,4.945,1891.0,22.85,3057.0,100.0,0.0,0.0,0.0,4.945,181.11,1139.83,1138.84
309,4.963,1818.0,19.36,3057.0,100.0,0.0,0.0,0.0,4.963,197.25,1138.71,1150.61
310,4.93,1846.0,21.37,3062.0,100.0,0.0,0.0,0.0,4.93,190.56,1146.6,1151.8
311,4.919,1961.0,17.64,3057.0,100.0,0.0,0.0,0.0,4.919,193.51,1147.79,1145.31
312,4.98,1930.0,18.37,3055.0,100.0,0.0,0.0,0.0,4.98,194.55,1145.06,1143.27
313,4.979,1899.0,19.52,3055.0,100.0,0.0,0.0,0.0,4.979,196.57,1140.47,1150.7
314,4.976,1846.0,19.36,3056.0,100.0,0.0,0.0,0.0,4.976,197.76,1145.81,1147.4
315,4.995,1851.0,28.27,3059.0,100.0,0.0,0.0,0.0,4.995,202.57,1147.8,1149.86
316,4.965,1862.0,20.61,3057.0,100.0,0.0,0.0,0.0,4.965,198.02,1140.85,1148.9
317,4.989,1835.0,19.42,3055.0,100.0,0.0,0.0,0.0,4.989,198.2,1142.01,1147.29
318,4.975,1864.0,19.73,3055.0,100.0,0.0,0.0,0.0,4.975,194.52,1142.29,1145.41
319,4.935,1894.0,23.49,3059.0,100.0,0.0,0.0,0.0,4.935,195.49,1141.65,1148.17
320,5.017,1865.0,38.31,3059.0,100.0,0.0,0.0,0.0,5.017,200.18,1145.36,1149.62
321,4.945,1940.0,24.02,3057.0,100.0,0.0,0.0,0.0,4.945,197.35,1142.37,1150.36
322,4.965,1861.0,22.11,3058.0,100.0,0.0,0.0,0.0,4.965,197.15,1146.46,1145.44
323,4.98,1851.0,22.31,3057.0,100.0,0.001,713.0,0.63,4.981,199.02,1144.56,1148.97
324,4.937,1907.0,22.94,3058.0,100.0,0.0,0.0,0.0,4.937,196.98,1142.55,1145.64
325,4.961,1829.0,21.85,3061.0,100.0,0.0,0.0,0.0,4.961,193.85,1142.73,1146.13
326,4.962,1919.0,21.05,3058.0,100.0,0.0,0.0,0.0,4.962,192.95,1140.03,1152.39
327,4.973,1903.0,19.16,3058.0,100.0,0.0,0.0,0.0,4.973,193.51,1150.4,1145.43
328,4.958,1852.0,22.18,3058.0,100.0,0.0,0.0,0.0,4.958,199.93,1143.28,1143.97
329,4.99,1881.0,19.28,3055.0,100.0,0.0,0.0,0.0,4.99,197.22,1142.72,1146.16
330,4.967,1895.0,20.14,3055.0,100.0,0.0,0.0,0.0,4.967,195.61,1136.32,1139.47
331,4.966,1815.0,21.39,3058.0,100.0,0.0,0.0,0.0,4.966,204.38,1138.93,1149.41
332,4.95,1957.0,16.12,3056.0,100.0,0.0,0.0,0.0,4.95,194.06,1142.08,1152.36
333,4.964,1915.0,21.54,3057.0,100.0,0.003,712.0,0.31,4.967,196.93,1150.81,1141.12
334,4.912,1830.0,25.5,3061.0,100.0,0.0,0.0,0.0,4.912,198.49,1143.13,1153.8
335,4.978,1813.0,23.53,3059.0,99.95,0.0,0.0,0.0,4.978,203.36,1142.7,1149.37
336,4.955,1889.0,19.0,3056.0,100.0,0.0,0.0,0.0,4.955,196.56,1142.79,1135.95
337,4.952,1832.0,20.36,3057.0,100.0,0.0,0.0,0.0,4.952,197.38,1140.68,1152.68
338,4.897,1864.0,25.23,3061.0,100.0,0.0,0.0,0.0,4.897,169.88,1139.06,1145.55
339,4.983,1855.0,19.44,3055.0,100.0,0.0,0.0,0.0,4.983,187.87,1143.11,1148.51
340,4.946,1822.0,22.52,3060.0,100.0,0.0,0.0,0.0,4.946,200.76,1151.61,1151.34
341,4.974,1951.0,20.65,3056.0,100.0,0.0,0.0,0.0,4.974,197.31,1140.72,1141.42
342,4.976,1889.0,20.91,3056.0,100.0,0.0,0.0,0.0,4.976,198.14,1135.63,1149.86
343,4.959,1835.0,21.83,3057.0,100.0,0.0,0.0,0.0,4.959,197.09,1141.49,1148.68
344,4.964,1905.0,20.49,3056.0,100.0,0.0,0.0,0.0,4.964,194.47,1140.89,1151.37
345,4.963,1862.0,22.17,3057.0,100.0,0.0,0.0,0.0,4.963,196.56,1152.69,1140.1
346,4.978,1839.0,21.9,3057.0,100.0,0.0,0.0,0.0,4.978,200.61,1138.01,1150.54
347,4.992,1857.0,21.37,3056.0,100.0,0.0,0.0,0.0,4.992,198.51,1149.64,1151.34
348,4.95,1815.0,22.54,3059.0,100.0,0.0,0.0,0.0,4.95,200.88,1135.46,1146.79
349,4.989,1789.0,23.35,3060.0,100.0,0.0,714.0,0.41,4.989,202.75,1148.77,1154.01
350,4.992,1908.0,34.29,3057.0,100.0,0.0,0.0,0.0,4.992,201.34,1145.65,1142.46
351,4.95,1928.0,18.65,3056.0,100.0,0.0,0.0,0.0,4.95,194.41,1137.44,1140.26
352,4.96,1855.0,19.74,3057.0,100.0,0.0,0.0,0.0,4.96,197.5,1148.12,1153.34
353,4.975,1781.0,20.85,3058.0,100.0,0.0,0.0,0.0,4.975,203.2,1147.14,1146.51
354,5.214,1859.0,30.29,3059.0,100.0,0.0,0.0,0.0,5.214,203.33,1145.39,1153.41
355,4.986,1798.0,22.33,3060.0,100.0,0.0,712.0,0.32,4.986,200.16,1138.42,1146.19
356,4.974,1816.0,22.53,3058.0,100.0,0.0,0.0,0.0,4.974,199.47,1151.58,1152.51
357,4.953,1875.0,23.96,3058.0,100.0,0.0,708.0,0.22,4.953,197.16,1143.11,1149.59
358,4.999,1855.0,20.12,3057.0,100.0,0.0,0.0,0.0,4.999,199.75,1146.16,1148.85
359,4.946,1927.0,22.58,3059.0,100.0,0.0,0.0,0.0,4.946,196.99,1142.33,1142.84
360,4.965,1819.0,22.78,3060.0,100.0,0.0,0.0,0.0,4.965,201.57,1145.22,1153.28
361,4.988,1936.0,24.05,3057.0,100.0,0.0,0.0,0.0,4.988,200.17,1142.53,1137.67
362,4.962,1836.0,23.71,3062.0,100.0,0.0,709.0,0.22,4.962,200.67,1147.91,1157.42
363,5.006,1985.0,20.11,3054.0,100.0,0.0,0.0,0.0,5.006,198.25,1141.65,1143.77
364,4.992,1935.0,19.19,3054.0,100.0,0.0,0.0,0.0,4.992,196.64,1139.26,1148.84
365,4.975,1833.0,21.82,3057.0,100.0,0.0,0.0,0.0,4.975,199.44,1141.24,1148.78
366,4.937,1869.0,25.18,3059.0,100.0,0.0,0.0,0.0,4.937,196.91,1146.49,1144.74
367,4.973,1841.0,21.06,3057.0,100.0,0.0,0.0,0.0,4.973,199.82,1142.38,1148.27
368,4.996,1850.0,19.69,3055.0,100.0,0.0,0.0,0.0,4.996,198.52,1141.9,1147.9
369,4.912,1858.0,23.93,3060.0,100.0,0.0,0.0,0.0,4.912,167.19,1142.38,1145.67
370,4.973,1966.0,18.59,3054.0,100.0,0.0,0.0,0.0,4.973,190.0,1146.44,1140.77
371,4.958,1828.0,21.77,3059.0,100.0,0.0,0.0,0.0,4.958,194.19,1140.32,1153.18
372,4.92,1862.0,19.88,3059.0,100.0,0.0,0.0,0.0,4.92,197.54,1146.73,1146.29
373,4.963,1831.0,22.15,3057.0,100.0,0.0,0.0,0.0,4.963,198.09,1137.46,1148.47
374,4.996,1815.0,28.91,3060.0,100.0,0.0,0.0,0.0,4.996,204.61,1154.47,1151.89
375,4.984,1831.0,21.22,3056.0,100.0,0.0,0.0,0.0,4.984,198.81,1144.39,1142.2
376,4.976,1948.0,22.11,3057.0,100.0,0.0,0.0,0.0,4.976,198.6,1143.58,1153.72
377,4.939,1854.0,22.9,3059.0,100.0,0.0,0.0,0.0,4.939,197.49,1137.73,1141.06
378,5.0,1835.0,21.67,3057.0,100.0,0.0,0.0,0.0,5.0,200.61,1144.24,1153.41
379,4.949,1808.0,25.25,3060.0,100.0,0.0,0.0,0.0,4.949,204.15,1155.75,1147.5
380,5.016,1838.0,36.45,3060.0,100.0,0.0,712.0,0.32,5.016,207.17,1148.7,1152.82
381,4.953,1842.0,23.03,3058.0,100.0,0.0,0.0,0.0,4.953,201.57,1136.67,1143.87
382,4.937,1856.0,25.61,3060.0,100.0,0.0,0.0,0.0,4.937,198.1,1150.16,1142.1
383,4.972,1930.0,22.0,3056.0,100.0,0.0,0.0,0.0,4.972,197.59,1143.12,1154.98
384,4.969,1920.0,20.82,3056.0,100.0,0.0,0.0,0.0,4.969,197.26,1139.0,1139.25
385,4.922,1793.0,26.66,3064.0,100.0,0.0,0.0,0.0,4.922,201.85,1152.15,1156.35
386,4.984,1965.0,21.33,3055.0,100.0,0.0,709.0,0.22,4.984,198.19,1144.44,1138.73
387,4.987,1974.0,17.74,3055.0,100.0,0.0,0.0,0.0,4.987,198.52,1139.3,1151.58
388,4.97,1866.0,20.83,3057.0,100.0,0.0,0.0,0.0,4.97,197.84,1143.06,1148.95
389,4.932,1901.0,23.83,3060.0,100.0,0.0,0.0,0.0,4.932,202.36,1143.27,1145.26
390,4.953,1838.0,24.39,3058.0,100.0,0.0,0.0,0.0,4.953,197.61,1145.76,1140.66
391,4.969,1957.0,21.33,3058.0,100.0,0.0,0.0,0.0,4.969,195.68,1140.62,1154.36
392,4.985,1969.0,16.18,3055.0,100.0,0.0,0.0,0.0,4.985,194.27,1137.52,1146.07
393,4.938,1872.0,21.07,3058.0,100.0,0.0,0.0,0.0,4.938,196.2,1149.12,1147.81
394,4.953,1887.0,25.29,3059.0,100.0,0.0,0.0,0.0,4.953,200.07,1146.61,1141.04
395,4.945,1880.0,24.09,3060.0,100.0,0.0,0.0,0.0,4.945,198.7,1135.59,1147.65
396,4.98,1905.0,20.85,3056.0,100.0,0.0,0.0,0.0,4.98,198.47,1137.43,1153.88
397,4.95,1932.0,23.15,3058.0,100.0,0.0,0.0,0.0,4.95,198.42,1153.5,1141.96
398,4.96,1915.0,21.79,3059.0,100.0,0.0,0.0,0.0,4.96,194.08,1141.35,1152.14
399,4.955,1943.0,21.11,3057.0,100.0,0.0,0.0,0.0,4.955,196.04,1144.38,1146.84
400,4.91,1901.0,19.85,3057.0,100.0,0.0,0.0,0.0,4.91,161.27,1136.92,1144.61
401,4.981,1878.0,20.72,3056.0,100.0,0.0,0.0,0.0,4.981,197.0,1145.96,1141.69
402,4.95,1834.0,26.31,3060.0,100.0,0.0,0.0,0.0,4.95,205.7,1136.11,1148.86
403,4.953,1869.0,23.11,3058.0,100.0,0.0,0.0,0.0,4.953,196.42,1150.68,1150.77
404,4.985,1846.0,23.37,3060.0,100.0,0.0,0.0,0.0,4.985,202.75,1141.49,1148.64
405,4.991,1967.0,18.78,3054.0,100.0,0.0,0.0,0.0,4.991,197.28,1142.65,1139.28
406,4.975,1915.0,21.1,3056.0,100.0,0.0,0.0,0.0,4.975,198.05,1144.32,1153.84
407,4.956,1884.0,23.87,3058.0,100.0,0.0,0.0,0.0,4.956,199.92,1142.5,1136.48
408,4.979,1933.0,21.32,3056.0,100.0,0.0,712.0,0.32,4.979,199.59,1143.22,1148.4
409,5.043,1850.0,33.73,3057.0,100.0,0.0,0.0,0.0,5.043,203.63,1142.27,1146.87
410,5.001,1842.0,22.37,3056.0,100.0,0.001,713.0,0.31,5.001,203.88,1143.76,1149.81
411,4.975,1873.0,21.78,3057.0,100.0,0.0,0.0,0.0,4.975,199.63,1141.91,1154.27
412,4.974,1727.0,23.92,3064.0,100.0,0.0,0.0,0.0,4.974,207.25,1149.07,1151.85
413,4.964,1910.0,13.91,3055.0,100.0,0.0,0.0,0.0,4.964,194.72,1140.53,1140.71
414,4.981,1994.0,16.3,3055.0,100.0,0.0,0.0,0.0,4.981,194.85,1136.07,1152.14
415,4.981,1948.0,18.9,3054.0,100.0,0.0,0.0,0.0,4.981,198.78,1146.21,1137.75
416,4.997,1880.0,19.14,3055.0,100.0,0.0,0.0,0.0,4.997,198.43,1143.46,1148.92
417,4.916,1860.0,27.27,3062.0,100.0,0.0,0.0,0.0,4.916,198.51,1140.9,1147.89
418,4.975,1897.0,20.95,3057.0,100.0,0.0,0.0,0.0,4.975,196.28,1146.94,1151.49
419,4.985,1821.0,23.46,3060.0,100.0,0.0,0.0,0.0,4.985,202.54,1146.81,1148.02
420,4.978,1944.0,21.42,3055.0,100.0,0.0,0.0,0.0,4.978,200.2,1139.65,1139.81
421,4.958,1833.0,21.47,3058.0,100.0,0.0,0.0,0.0,4.958,203.95,1142.45,1153.54
422,4.959,1908.0,23.93,3058.0,100.0,0.0,0.0,0.0,4.959,199.82,1146.57,1143.09
423,4.976,1837.0,22.47,3056.0,100.0,0.0,0.0,0.0,4.976,199.17,1140.65,1146.56
424,4.993,1825.0,21.37,3056.0,100.0,0.0,0.0,0.0,4.993,199.35,1144.47,1148.52
425,4.966,1846.0,21.63,3058.0,100.0,0.0,0.0,0.0,4.966,200.55,1141.9,1139.95
426,5.0,1946.0,19.38,3054.0,100.0,0.0,0.0,0.0,5.0,199.4,1139.99,1149.46
427,4.97,1856.0,22.45,3059.0,100.0,0.0,0.0,0.0,4.97,201.17,1135.66,1150.26
428,4.972,1884.0,19.8,3057.0,100.0,0.0,0.0,0.0,4.972,196.04,1150.86,1148.31
429,4.955,1874.0,23.22,3058.0,100.0,0.0,0.0,0.0,4.955,202.46,1137.47,1142.43
430,4.981,1846.0,22.45,3058.0,100.0,0.0,0.0,0.0,4.981,192.3,1151.23,1150.56
431,4.901,1933.0,24.73,3059.0,100.0,0.0,0.0,0.0,4.901,170.39,1143.41,1143.58
432,4.981,1921.0,22.13,3056.0,100.0,0.0,0.0,0.0,4.981,197.64,1138.16,1148.81
433,4.983,1868.0,29.48,3062.0,100.0,0.0,0.0,0.0,4.983,203.2,1152.41,1147.19
434,4.916,1814.0,22.35,3063.0,100.0,0.0,0.0,0.0,4.916,203.05,1141.7,1144.33
435,4.981,1927.0,19.63,3058.0,100.0,0.0,0.0,0.0,4.981,197.01,1145.13,1144.41
436,4.839,1866.0,33.82,3067.0,100.0,0.0,0.0,0.0,4.839,201.88,1143.16,1154.16
437,4.984,1914.0,20.93,3057.0,100.0,0.0,0.0,0.0,4.984,198.51,1141.58,1151.01
438,4.983,1901.0,22.21,3056.0,100.0,0.0,0.0,0.0,4.983,201.73,1152.66,1148.72
439,5.052,1892.0,29.43,3056.0,100.0,0.0,712.0,0.32,5.052,202.61,1145.18,1144.57
440,4.933,1899.0,23.61,3060.0,100.0,0.0,0.0,0.0,4.933,201.16,1145.98,1147.2
441,4.975,1882.0,23.22,3057.0,100.0,0.0,709.0,0.43,4.975,202.25,1139.44,1137.66
442,4.993,1847.0,22.09,3057.0,100.0,0.0,0.0,0.0,4.993,202.89,1148.96,1149.71
443,4.992,1839.0,20.3,3055.0,100.0,0.0,0.0,0.0,4.992,202.2,1133.42,1150.83
444,4.961,1918.0,23.47,3059.0,100.0,0.0,0.0,0.0,4.961,198.48,1150.56,1151.11
445,4.917,1936.0,28.45,3060.0,100.0,0.0,0.0,0.0,4.917,200.08,1142.56,1149.27
446,5.004,1920.0,18.74,3054.0,100.0,0.0,0.0,0.0,5.004,197.91,1138.09,1143.62
447,4.938,1840.0,27.42,3063.0,100.0,0.0,0.0,0.0,4.938,203.97,1153.96,1151.7
448,4.967,1880.0,23.09,3057.0,100.0,0.0,0.0,0.0,4.967,199.33,1145.87,1145.15
449,4.984,1815.0,22.72,3057.0,100.0,0.0,0.0,0.0,4.984,204.98,1143.83,1139.26
450,4.997,1904.0,19.0,3055.0,100.0,0.0,0.0,0.0,4.997,198.16,1140.62,1149.98
451,4.982,1876.0,22.04,3057.0,100.0,0.0,0.0,0.0,4.982,200.86,1143.43,1151.71
452,4.968,1890.0,22.37,3057.0,100.0,0.0,0.0,0.0,4.968,200.79,1134.04,1141.98
453,5.007,1936.0,18.74,3054.0,100.0,0.0,0.0,0.0,5.007,198.96,1143.77,1149.83
454,4.935,1800.0,22.31,3060.0,100.0,0.0,0.0,0.0,4.935,205.44,1150.93,1138.66
455,4.971,1823.0,20.52,3057.0,100.0,0.0,0.0,0.0,4.971,201.44,1145.15,1147.42
456,4.962,1885.0,24.27,3059.0,100.0,0.0,0.0,0.0,4.962,201.9,1146.42,1153.54
457,4.987,1844.0,22.23,3057.0,100.0,0.0,0.0,0.0,4.987,205.44,1142.82,1150.69
458,5.001,1839.0,19.59,3055.0,100.0,0.0,0.0,0.0,5.001,199.45,1143.02,1147.74
459,5.005,1892.0,20.39,3055.0,100.0,0.0,0.0,0.0,5.005,200.99,1142.78,1143.99
460,4.972,1862.0,21.85,3057.0,100.0,0.0,0.0,0.0,4.972,201.86,1136.33,1144.95
461,4.936,1825.0,25.03,3060.0,100.0,0.0,0.0,0.0,4.936,189.75,1150.91,1151.66
462,4.959,1873.0,21.2,3057.0,100.0,0.0,0.0,0.0,4.959,180.09,1144.77,1138.19
463,5.005,1959.0,18.71,3055.0,100.0,0.0,0.0,0.0,5.005,199.28,1140.93,1148.52
464,4.982,1908.0,22.16,3056.0,100.0,0.0,0.0,0.0,4.982,198.03,1143.09,1147.34
465,4.989,1935.0,21.23,3055.0,100.0,0.0,712.0,0.32,4.989,200.57,1139.51,1144.39
466,4.937,1837.0,22.97,3059.0,100.0,0.0,0.0,0.0,4.937,200.91,1140.97,1151.13
467,4.961,1852.0,24.91,3060.0,100.0,0.001,713.0,0.31,4.962,199.66,1144.84,1140.96
468,5.0,1967.0,32.12,3058.0,100.0,0.0,0.0,0.0,5.0,201.11,1143.58,1155.49
469,4.99,1859.0,20.91,3058.0,100.0,0.0,0.0,0.0,4.99,204.27,1154.1,1148.27
470,4.972,1885.0,31.27,3060.0,100.0,0.0,0.0,0.0,4.972,203.34,1144.07,1145.68
471,4.972,1930.0,21.76,3056.0,100.0,0.0,0.0,0.0,4.972,199.64,1142.95,1148.37
472,5.001,1873.0,21.86,3057.0,100.0,0.0,0.0,0.0,5.001,199.99,1136.3,1151.32
473,5.285,1856.0,29.65,3054.0,100.0,0.0,711.0,0.53,5.285,208.73,1145.03,1146.14
474,4.933,1868.0,20.89,3058.0,100.0,0.0,0.0,0.0,4.933,197.79,1148.92,1148.78
475,4.958,1860.0,20.27,3057.0,100.0,0.0,709.0,0.22,4.958,201.66,1147.11,1145.56
476,4.957,1851.0,23.08,3059.0,100.0,0.0,0.0,0.0,4.957,202.17,1140.05,1143.09
477,4.98,1806.0,21.99,3058.0,100.0,0.0,0.0,0.0,4.98,204.83,1138.67,1153.14
478,4.998,1936.0,18.51,3054.0,100.0,0.0,0.0,0.0,4.998,196.1,1145.59,1146.86
479,4.975,1879.0,24.87,3060.0,100.0,0.0,0.0,0.0,4.975,202.53,1146.54,1149.59
480,5.018,1928.0,26.85,3056.0,100.0,0.0,709.0,0.43,5.018,200.41,1142.2,1146.43
481,4.914,1861.0,26.73,3061.0,100.0,0.0,0.0,0.0,4.914,198.01,1137.28,1149.12
482,4.993,1899.0,21.69,3056.0,100.0,0.0,0.0,0.0,4.993,200.8,1149.26,1138.34
483,5.007,1911.0,21.21,3055.0,100.0,0.0,0.0,0.0,5.007,201.53,1141.95,1152.27
484,4.975,1868.0,22.72,3057.0,100.0,0.0,0.0,0.0,4.975,202.2,1144.57,1147.04
485,4.974,1858.0,21.98,3057.0,100.0,0.0,0.0,0.0,4.974,198.91,1136.19,1147.8
486,4.945,1825.0,25.85,3063.0,100.0,0.0,0.0,0.0,4.945,199.05,1153.8,1141.28
487,4.978,1855.0,21.42,3058.0,100.0,0.0,0.0,0.0,4.978,201.83,1139.34,1154.21
488,4.999,1825.0,21.36,3056.0,100.0,0.0,0.0,0.0,4.999,199.47,1147.76,1147.08
489,4.981,1839.0,25.12,3060.0,100.0,0.0,0.0,0.0,4.981,204.27,1145.27,1150.07
490,4.963,1830.0,26.91,3061.0,100.0,0.0,0.0,0.0,4.963,208.16,1138.43,1150.07
491,4.979,1822.0,22.38,3060.0,100.0,0.0,0.0,0.0,4.979,204.69,1152.54,1147.4
492,4.967,1880.0,27.07,3058.0,100.0,0.0,0.0,0.0,4.967,175.48,1143.18,1149.21
493,4.998,1782.0,22.28,3059.0,100.0,0.0,0.0,0.0,4.998,191.08,1147.98,1147.91
494,4.974,1962.0,22.32,3057.0,100.0,0.0,0.0,0.0,4.974,200.54,1144.88,1145.38
495,4.956,1773.0,19.61,3059.0,99.83,0.0,0.0,0.0,4.956,204.05,1143.96,1151.52
496,4.959,1856.0,21.49,3058.0,100.0,0.0,0.0,0.0,4.959,202.84,1138.81,1146.04
497,4.95,1846.0,24.87,3059.0,100.0,0.0,0.0,0.0,4.95,202.72,1147.72,1147.78
498,5.008,1915.0,39.54,3058.0,100.0,0.0,714.0,0.41,5.008,208.52,1143.13,1143.91
499,4.972,1813.0,24.1,3063.0,100.0,0.0,0.0,0.0,4.972,197.85,1155.09,1152.11
500,4.902,1875.0,26.39,3062.0,100.0,0.0,0.0,0.0,4.902,204.92,1138.75,1141.64
501,4.969,1799.0,24.43,3061.0,100.0,0.0,0.0,0.0,4.969,205.11,1141.94,1151.79
502,4.962,1861.0,22.98,3060.0,100.0,0.0,0.0,0.0,4.962,202.15,1148.04,1153.15
503,4.995,1887.0,21.38,3056.0,100.0,0.0,0.0,0.0,4.995,203.34,1147.15,1139.3
504,4.971,1899.0,22.68,3057.0,100.0,0.0,709.0,0.22,4.971,201.07,1140.61,1155.24
505,4.97,1931.0,21.57,3057.0,100.0,0.0,0.0,0.0,4.97,201.11,1145.44,1141.44
506,5.001,1948.0,18.65,3054.0,100.0,0.0,0.0,0.0,5.001,200.89,1135.2,1151.5
507,4.976,1949.0,20.77,3058.0,100.0,0.0,0.0,0.0,4.976,198.49,1149.82,1147.11
508,4.946,1873.0,24.74,3061.0,100.0,0.0,0.0,0.0,4.946,200.85,1147.7,1139.69
509,4.987,1954.0,22.13,3057.0,100.0,0.0,0.0,0.0,4.987,201.86,1134.93,1155.68
