Time (s),CPU Power (W),E-Cluster HW active frequency MHz,E-Cluster HW active residency %,P-Cluster HW active frequency MHz,P-Cluster HW active residency %,GPU Power (W),GPU HW active frequency MHz,GPU HW active residency %,Power (W),App CPU ms/s,ComponentA CPU ms/s,ComponentB CPU ms/s
254,4.963,1899.0,15.03,3056.0,100.0,0.002,714.0,0.73,4.965,196.29,1151.56,1149.41
255,4.922,1959.0,14.95,3057.0,100.0,0.001,708.0,0.22,4.923,193.27,1148.48,1143.64
256,4.902,1865.0,19.48,3062.0,100.0,0.0,0.0,0.0,4.902,193.47,1147.66,1161.38
257,4.937,1918.0,15.24,3059.0,100.0,0.0,0.0,0.0,4.937,195.73,1145.26,1153.27
258,4.898,1941.0,17.43,3060.0,100.0,0.0,0.0,0.0,4.898,191.95,1149.53,1152.27
259,4.933,1844.0,16.78,3062.0,100.0,0.0,0.0,0.0,4.933,195.9,1152.58,1149.49
260,4.968,1806.0,13.7,3059.0,100.0,0.0,0.0,0.0,4.968,193.04,1147.22,1157.21
261,4.967,1972.0,12.49,3055.0,100.0,0.0,0.0,0.0,4.967,194.4,1149.38,1152.37
262,4.915,1869.0,16.77,3060.0,100.0,0.0,0.0,0.0,4.915,192.34,1144.0,1147.79
263,4.937,1831.0,15.15,3058.0,100.0,0.0,0.0,0.0,4.937,195.28,1144.06,1155.34
264,4.933,1860.0,15.14,3058.0,100.0,0.0,0.0,0.0,4.933,195.71,1149.92,1148.59
265,4.95,1800.0,14.69,3058.0,100.0,0.0,0.0,0.0,4.95,196.14,1148.97,1151.98
266,4.927,1954.0,15.65,3058.0,100.0,0.0,0.0,0.0,4.927,190.49,1154.11,1152.02
267,4.93,1900.0,15.71,3058.0,100.0,0.0,0.0,0.0,4.93,196.51,1146.33,1147.89
268,4.933,1870.0,13.87,3058.0,100.0,0.0,0.0,0.0,4.933,189.48,1140.34,1150.67
269,4.951,1842.0,16.32,3058.0,100.0,0.0,0.0,0.0,4.951,196.93,1148.86,1149.84
270,4.934,1839.0,16.0,3059.0,100.0,0.0,0.0,0.0,4.934,197.35,1154.39,1152.96
271,4.944,1944.0,14.57,3058.0,100.0,0.0,0.0,0.0,4.944,192.71,1149.95,1154.4
272,4.964,1985.0,11.95,3055.0,100.0,0.0,0.0,0.0,4.964,191.87,1147.75,1149.27
273,5.229,1874.0,20.92,3054.0,100.0,0.0,0.0,0.0,5.229,198.45,1143.75,1155.88
274,4.952,1858.0,13.96,3056.0,100.0,0.0,0.0,0.0,4.952,194.79,1151.43,1149.06
275,4.962,1771.0,14.34,3061.0,100.0,0.0,0.0,0.0,4.962,197.47,1149.62,1157.46
276,4.928,1842.0,16.8,3060.0,99.97,0.0,0.0,0.0,4.928,195.58,1142.99,1152.99
277,4.935,1924.0,12.37,3055.0,100.0,0.004,714.0,0.73,4.939,163.92,1152.89,1151.66
278,4.956,1848.0,13.41,3056.0,100.0,0.0,707.0,0.22,4.956,187.0,1139.35,1147.79
279,4.991,1890.0,17.36,3055.0,100.0,0.0,0.0,0.0,4.991,195.67,1155.68,1146.99
280,4.939,1958.0,14.7,3057.0,100.0,0.0,0.0,0.0,4.939,193.52,1144.4,1156.33
281,4.907,1852.0,18.23,3061.0,100.0,0.0,0.0,0.0,4.907,198.23,1148.55,1151.48
282,4.934,1895.0,14.76,3057.0,100.0,0.0,0.0,0.0,4.934,195.7,1141.39,1154.7
283,4.978,1941.0,11.54,3055.0,100.0,0.0,0.0,0.0,4.978,192.0,1156.19,1146.91
284,4.941,1952.0,14.77,3057.0,100.0,0.0,0.0,0.0,4.941,192.07,1145.52,1156.24
285,4.923,1904.0,16.96,3058.0,100.0,0.0,710.0,0.22,4.923,194.05,1138.18,1146.77
286,4.945,1844.0,15.92,3059.0,100.0,0.0,0.0,0.0,4.945,195.67,1155.09,1151.14
287,4.939,1933.0,15.35,3057.0,100.0,0.0,0.0,0.0,4.939,193.46,1150.6,1151.36
288,4.972,1845.0,14.24,3058.0,100.0,0.0,0.0,0.0,4.972,196.46,1148.5,1162.07
289,4.945,1964.0,13.62,3056.0,100.0,0.0,0.0,0.0,4.945,191.63,1139.87,1148.81
290,4.948,1887.0,15.74,3058.0,100.0,0.0,0.0,0.0,4.948,196.35,1148.43,1152.49
291,4.946,1923.0,14.05,3057.0,100.0,0.0,0.0,0.0,4.946,195.56,1152.29,1150.6
292,4.966,1975.0,11.78,3055.0,100.0,0.0,0.0,0.0,4.966,191.57,1149.8,1152.97
293,4.958,1876.0,14.41,3057.0,100.0,0.0,0.0,0.0,4.958,197.06,1144.01,1150.92
294,4.977,1950.0,11.81,3055.0,100.0,0.0,0.0,0.0,4.977,192.82,1149.08,1144.96
295,5.093,1913.0,21.05,3054.0,100.0,0.002,711.0,0.53,5.095,198.08,1147.63,1151.36
296,4.96,1874.0,12.94,3056.0,100.0,0.0,0.0,0.0,4.96,192.1,1143.66,1147.5
297,4.964,1788.0,15.7,3060.0,100.0,0.0,0.0,0.0,4.964,201.31,1145.36,1160.68
298,4.945,1925.0,14.43,3057.0,100.0,0.0,0.0,0.0,4.945,191.47,1148.38,1150.75
299,4.984,1866.0,12.06,3055.0,100.0,0.0,0.0,0.0,4.984,194.61,1140.97,1146.38
300,4.973,1945.0,12.31,3055.0,100.0,0.0,0.0,0.0,4.973,192.46,1154.84,1149.77
301,4.952,1936.0,15.18,3057.0,100.0,0.0,0.0,0.0,4.952,194.85,1146.36,1151.07
302,4.925,1869.0,17.5,3059.0,100.0,0.0,712.0,0.32,4.925,197.83,1139.88,1153.35
303,4.954,1942.0,13.75,3056.0,100.0,0.0,0.0,0.0,4.954,194.99,1156.27,1147.67
304,4.937,1813.0,15.88,3059.0,100.0,0.0,0.0,0.0,4.937,196.8,1136.41,1154.65
305,4.964,1890.0,13.92,3056.0,100.0,0.0,0.0,0.0,4.964,193.7,1151.81,1153.55
306,4.966,1946.0,12.11,3055.0,100.0,0.0,0.0,0.0,4.966,193.99,1149.59,1150.58
307,4.904,1807.0,20.04,3063.0,100.0,0.0,0.0,0.0,4.904,200.31,1150.47,1143.88
308,4.899,1851.0,15.88,3060.0,100.0,0.0,0.0,0.0,4.899,164.16,1146.32,1155.66
309,4.984,1841.0,21.56,3059.0,100.0,0.0,713.0,0.31,4.984,195.3,1150.37,1156.91
310,4.949,1818.0,15.32,3059.0,100.0,0.0,0.0,0.0,4.949,197.83,1142.56,1145.41
311,4.922,1840.0,19.44,3061.0,100.0,0.0,0.0,0.0,4.922,199.71,1156.18,1154.63
312,4.912,1950.0,16.67,3059.0,100.0,0.0,0.0,0.0,4.912,195.0,1142.54,1154.65
313,4.891,1827.0,21.25,3064.0,100.0,0.0,0.0,0.0,4.891,197.96,1146.02,1155.11
314,4.948,1792.0,16.8,3062.0,100.0,0.0,0.0,0.0,4.948,199.78,1157.76,1145.41
315,4.942,1919.0,16.34,3058.0,100.0,0.0,0.0,0.0,4.942,196.55,1144.84,1160.65
316,4.965,1844.0,14.92,3059.0,100.0,0.0,0.0,0.0,4.965,199.25,1148.03,1145.15
317,4.937,1851.0,16.43,3058.0,100.0,0.0,0.0,0.0,4.937,198.67,1152.76,1154.4
318,4.968,1889.0,13.28,3056.0,100.0,0.0,0.0,0.0,4.968,192.68,1146.85,1149.64
319,4.917,1901.0,18.77,3060.0,100.0,0.0,0.0,0.0,4.917,197.32,1142.84,1158.86
320,4.9,1894.0,17.2,3059.0,100.0,0.0,0.0,0.0,4.9,195.15,1153.34,1144.58
321,4.947,1773.0,16.91,3062.0,100.0,0.0,0.0,0.0,4.947,200.46,1146.79,1160.4
322,4.935,1930.0,16.25,3059.0,100.0,0.0,0.0,0.0,4.935,192.27,1155.67,1153.01
323,4.962,1894.0,13.18,3056.0,100.0,0.0,0.0,0.0,4.962,194.78,1145.69,1149.53
324,4.979,1945.0,12.55,3055.0,100.0,0.0,0.0,0.0,4.979,196.5,1138.42,1152.63
325,4.934,1882.0,17.76,3058.0,100.0,0.0,0.0,0.0,4.934,201.03,1152.86,1151.81
326,4.95,1918.0,14.76,3058.0,100.0,0.0,0.0,0.0,4.95,194.53,1145.39,1153.0
327,4.977,1940.0,12.21,3055.0,100.0,0.0,0.0,0.0,4.977,192.29,1151.99,1146.6
328,4.88,1853.0,21.36,3062.0,99.97,0.0,0.0,0.0,4.88,195.86,1141.16,1153.43
329,4.968,1847.0,14.38,3057.0,100.0,0.0,0.0,0.0,4.968,199.71,1151.56,1148.15
330,4.95,1833.0,15.49,3058.0,100.0,0.0,0.0,0.0,4.95,196.16,1152.75,1152.15
331,4.976,1948.0,11.73,3055.0,100.0,0.0,0.0,0.0,4.976,195.44,1140.34,1152.27
332,4.92,1960.0,18.34,3059.0,100.0,0.0,0.0,0.0,4.92,196.39,1149.55,1148.03
333,4.941,1944.0,14.89,3058.0,100.0,0.0,0.0,0.0,4.941,192.94,1148.58,1152.41
334,4.948,1862.0,17.51,3059.0,100.0,0.0,0.0,0.0,4.948,198.25,1146.8,1144.42
335,4.981,1956.0,11.83,3055.0,100.0,0.0,0.0,0.0,4.981,191.65,1147.38,1155.39
336,4.938,1916.0,15.26,3058.0,100.0,0.0,0.0,0.0,4.938,193.09,1147.15,1152.98
337,4.982,1964.0,11.78,3055.0,100.0,0.0,0.0,0.0,4.982,191.74,1139.22,1150.25
338,4.981,1832.0,19.98,3059.0,100.0,0.0,0.0,0.0,4.981,196.26,1149.15,1151.43
339,4.911,1808.0,17.62,3061.0,100.0,0.0,0.0,0.0,4.911,168.1,1156.0,1155.66
340,4.962,1934.0,14.89,3057.0,100.0,0.0,0.0,0.0,4.962,197.42,1149.63,1146.58
341,4.937,1888.0,16.88,3059.0,100.0,0.001,712.0,0.53,4.938,195.68,1139.24,1154.68
342,4.965,1894.0,13.7,3056.0,100.0,0.0,0.0,0.0,4.965,197.24,1155.38,1149.58
343,4.988,1968.0,12.63,3055.0,100.0,0.0,709.0,0.43,4.988,194.12,1146.67,1150.97
344,4.927,1876.0,16.91,3061.0,100.0,0.0,0.0,0.0,4.927,196.4,1148.39,1150.84
345,4.941,1873.0,15.16,3060.0,100.0,0.0,0.0,0.0,4.941,193.36,1140.6,1149.66
346,4.922,1849.0,18.05,3060.0,100.0,0.0,0.0,0.0,4.922,198.08,1152.29,1153.53
347,4.971,1955.0,11.72,3055.0,100.0,0.0,0.0,0.0,4.971,192.03,1150.8,1152.18
348,4.927,1865.0,16.81,3059.0,100.0,0.0,0.0,0.0,4.927,197.48,1149.73,1144.26
349,4.933,1859.0,16.91,3058.0,100.0,0.0,0.0,0.0,4.933,199.09,1143.39,1154.62
350,4.967,1797.0,15.19,3059.0,100.0,0.0,0.0,0.0,4.967,196.01,1160.11,1145.61
351,4.961,1807.0,15.59,3061.0,100.0,0.0,0.0,0.0,4.961,200.26,1144.98,1154.42
352,4.941,1875.0,15.76,3061.0,100.0,0.0,0.0,0.0,4.941,193.01,1155.51,1160.51
353,4.922,1845.0,18.8,3062.0,100.0,0.0,0.0,0.0,4.922,202.16,1145.82,1151.75
354,4.948,1869.0,15.92,3058.0,100.0,0.0,0.0,0.0,4.948,195.5,1149.56,1150.03
355,4.97,1913.0,13.34,3057.0,100.0,0.0,0.0,0.0,4.97,194.0,1153.33,1150.98
356,4.962,1841.0,14.6,3057.0,100.0,0.0,0.0,0.0,4.962,198.97,1138.24,1150.11
357,4.981,1974.0,12.01,3055.0,100.0,0.0,0.0,0.0,4.981,193.83,1153.76,1150.17
358,4.963,1923.0,13.75,3056.0,100.0,0.0,0.0,0.0,4.963,195.06,1138.82,1152.68
359,4.9,1906.0,19.64,3062.0,100.0,0.0,0.0,0.0,4.9,194.63,1151.73,1146.85
360,4.981,1906.0,11.96,3055.0,100.0,0.0,0.0,0.0,4.981,193.34,1153.73,1147.96
361,4.957,1901.0,14.42,3057.0,100.0,0.0,715.0,0.51,4.957,191.67,1144.34,1154.85
362,4.923,1845.0,18.62,3061.0,100.0,0.0,0.0,0.0,4.923,200.13,1150.1,1153.79
363,4.956,1804.0,16.35,3060.0,100.0,0.0,0.0,0.0,4.956,197.99,1146.37,1144.8
364,4.949,1903.0,17.78,3058.0,100.0,0.0,0.0,0.0,4.949,198.63,1155.11,1160.56
365,4.957,1883.0,15.8,3058.0,100.0,0.0,0.0,0.0,4.957,198.79,1149.69,1150.46
366,4.986,1872.0,14.32,3057.0,100.0,0.0,0.0,0.0,4.986,196.98,1148.95,1145.7
367,4.959,1906.0,13.51,3057.0,100.0,0.0,0.0,0.0,4.959,194.37,1146.6,1151.23
368,4.982,1875.0,20.76,3058.0,100.0,0.0,0.0,0.0,4.982,200.06,1146.1,1151.12
369,4.907,1919.0,19.64,3059.0,100.0,0.0,0.0,0.0,4.907,186.67,1146.69,1157.8
370,4.924,1855.0,14.95,3059.0,100.0,0.0,0.0,0.0,4.924,170.33,1148.28,1141.17
371,4.931,1899.0,17.18,3059.0,100.0,0.0,0.0,0.0,4.931,196.88,1146.42,1160.04
372,4.943,1925.0,15.09,3058.0,100.0,0.0,0.0,0.0,4.943,193.13,1148.17,1146.28
373,4.938,1885.0,19.64,3059.0,100.0,0.002,714.0,0.73,4.94,200.34,1156.54,1149.53
374,4.932,1878.0,18.71,3060.0,100.0,0.001,709.0,0.22,4.933,197.36,1147.47,1148.16
375,4.94,1879.0,17.21,3059.0,100.0,0.0,0.0,0.0,4.94,198.35,1143.13,1158.44
376,4.991,1910.0,11.77,3055.0,100.0,0.0,0.0,0.0,4.991,193.52,1152.49,1144.42
377,4.944,1879.0,16.42,3060.0,100.0,0.0,0.0,0.0,4.944,193.71,1149.62,1157.17
378,4.971,1852.0,14.17,3058.0,100.0,0.0,0.0,0.0,4.971,199.25,1147.54,1148.44
379,4.965,1901.0,13.22,3056.0,100.0,0.0,0.0,0.0,4.965,194.28,1146.46,1152.03
380,4.967,1913.0,14.44,3056.0,100.0,0.0,0.0,0.0,4.967,197.58,1142.73,1151.92
381,4.969,1949.0,12.3,3055.0,100.0,0.0,0.0,0.0,4.969,191.9,1156.21,1154.36
382,4.944,1851.0,16.34,3059.0,100.0,0.0,0.0,0.0,4.944,198.57,1140.19,1146.67
383,4.928,1932.0,18.58,3059.0,100.0,0.0,0.0,0.0,4.928,193.7,1147.44,1155.47
384,4.982,1898.0,12.84,3056.0,100.0,0.0,0.0,0.0,4.982,198.67,1157.15,1149.59
385,4.943,1850.0,16.59,3058.0,100.0,0.0,0.0,0.0,4.943,198.94,1141.16,1148.3
386,4.946,1945.0,15.52,3057.0,100.0,0.0,0.0,0.0,4.946,194.98,1155.34,1149.23
387,4.971,1863.0,14.2,3058.0,100.0,0.0,0.0,0.0,4.971,198.02,1145.75,1148.33
388,4.949,1867.0,17.2,3058.0,100.0,0.0,0.0,0.0,4.949,198.52,1142.13,1154.92
389,4.953,1867.0,16.13,3058.0,100.0,0.0,0.0,0.0,4.953,196.4,1153.9,1153.78
390,4.966,1895.0,14.83,3057.0,100.0,0.0,0.0,0.0,4.966,198.91,1144.59,1148.37
391,4.96,1902.0,15.48,3057.0,100.0,0.0,0.0,0.0,4.96,197.87,1146.21,1155.32
392,5.246,1902.0,21.77,3054.0,100.0,0.0,0.0,0.0,5.246,199.55,1154.82,1150.04
393,4.942,1881.0,16.79,3058.0,100.0,0.0,0.0,0.0,4.942,195.79,1140.65,1145.77
394,4.934,1830.0,18.69,3060.0,100.0,0.0,0.0,0.0,4.934,197.68,1156.02,1155.12
395,4.922,1892.0,17.13,3062.0,100.0,0.0,0.0,0.0,4.922,192.92,1143.08,1153.23
396,4.957,1909.0,15.54,3059.0,100.0,0.0,0.0,0.0,4.957,195.8,1159.44,1152.58
397,4.975,1889.0,14.45,3057.0,99.98,0.0,0.0,0.0,4.975,197.69,1138.56,1149.85
398,4.986,1958.0,19.09,3057.0,100.0,0.0,0.0,0.0,4.986,199.33,1150.86,1155.02
399,4.97,1777.0,16.21,3062.0,100.0,0.0,0.0,0.0,4.97,203.96,1154.66,1147.06
400,4.916,1832.0,17.81,3060.0,100.0,0.0,0.0,0.0,4.916,181.13,1144.81,1160.56
401,4.97,1916.0,12.09,3056.0,100.0,0.0,0.0,0.0,4.97,180.09,1154.36,1148.06
402,4.978,1855.0,14.58,3058.0,100.0,0.0,0.0,0.0,4.978,198.79,1148.22,1157.33
403,4.96,1913.0,14.95,3057.0,99.84,0.0,0.0,0.0,4.96,194.8,1142.94,1150.04
404,4.962,1910.0,16.32,3057.0,100.0,0.0,713.0,0.32,4.962,198.8,1148.33,1147.59
405,4.954,1865.0,16.6,3059.0,100.0,0.0,0.0,0.0,4.954,198.29,1151.6,1153.56
406,4.953,1821.0,18.28,3062.0,100.0,0.0,0.0,0.0,4.953,202.27,1150.79,1155.05
407,4.95,1866.0,17.17,3059.0,100.0,0.0,0.0,0.0,4.95,197.22,1148.16,1150.78
408,4.987,1967.0,11.78,3055.0,100.0,0.0,0.0,0.0,4.987,194.21,1140.33,1150.09
409,4.977,1902.0,14.06,3056.0,100.0,0.0,0.0,0.0,4.977,197.28,1151.46,1151.3
410,4.953,1871.0,15.89,3060.0,100.0,0.0,0.0,0.0,4.953,199.09,1143.79,1153.7
411,4.933,1892.0,16.9,3061.0,100.0,0.0,0.0,0.0,4.933,191.3,1160.0,1149.21
412,4.984,1812.0,15.91,3059.0,100.0,0.0,0.0,0.0,4.984,203.9,1151.57,1152.72
413,4.926,1868.0,18.91,3060.0,100.0,0.0,0.0,0.0,4.926,199.0,1140.94,1152.94
414,4.954,1860.0,16.81,3058.0,100.0,0.0,0.0,0.0,4.954,199.57,1155.01,1141.35
415,4.954,1855.0,16.98,3059.0,100.0,0.0,0.0,0.0,4.954,197.99,1151.93,1160.45
416,4.979,1857.0,13.68,3056.0,100.0,0.0,0.0,0.0,4.979,195.26,1146.98,1146.35
417,4.962,1846.0,14.82,3058.0,100.0,0.0,0.0,0.0,4.962,199.66,1147.46,1150.94
418,4.959,1834.0,17.0,3060.0,100.0,0.0,0.0,0.0,4.959,197.99,1152.18,1158.19
419,4.983,1936.0,15.04,3056.0,100.0,0.0,0.0,0.0,4.983,197.9,1144.48,1150.25
420,4.962,1830.0,15.69,3061.0,100.0,0.001,715.0,0.51,4.963,193.65,1156.18,1153.5
421,4.982,1851.0,14.34,3056.0,100.0,0.0,0.0,0.0,4.982,200.18,1139.13,1148.16
422,4.979,1946.0,13.57,3056.0,100.0,0.0,0.0,0.0,4.979,195.25,1151.01,1152.12
423,4.982,1959.0,12.76,3056.0,100.0,0.0,0.0,0.0,4.982,195.38,1150.98,1148.84
424,4.97,1839.0,16.02,3060.0,100.0,0.0,0.0,0.0,4.97,198.54,1149.64,1150.77
425,4.956,1923.0,16.33,3058.0,100.0,0.0,0.0,0.0,4.956,194.47,1145.66,1153.76
426,4.965,1976.0,14.81,3057.0,100.0,0.0,0.0,0.0,4.965,195.7,1149.85,1150.65
427,4.985,1796.0,22.12,3059.0,100.0,0.0,0.0,0.0,4.985,206.42,1150.32,1149.15
428,4.974,1904.0,14.54,3056.0,100.0,0.0,0.0,0.0,4.974,196.0,1141.55,1155.72
429,4.972,1956.0,15.3,3056.0,100.0,0.0,711.0,0.32,4.972,197.09,1153.13,1146.42
430,4.991,1955.0,12.25,3055.0,100.0,0.0,0.0,0.0,4.991,194.75,1147.2,1151.96
431,4.91,1817.0,19.12,3062.0,100.0,0.0,0.0,0.0,4.91,174.69,1150.49,1152.24
432,4.962,1907.0,14.86,3059.0,100.0,0.0,0.0,0.0,4.962,188.79,1149.25,1151.43
433,4.98,1864.0,14.79,3058.0,100.0,0.0,0.0,0.0,4.98,198.09,1148.58,1148.0
434,4.913,1871.0,18.71,3060.0,99.85,0.0,0.0,0.0,4.913,198.36,1151.13,1156.15
435,4.928,1824.0,19.42,3060.0,100.0,0.0,0.0,0.0,4.928,203.08,1149.25,1150.97
436,4.961,1891.0,17.84,3058.0,100.0,0.0,710.0,0.22,4.961,199.14,1148.86,1149.98
437,4.96,1885.0,15.64,3058.0,100.0,0.0,0.0,0.0,4.96,199.13,1152.05,1151.09
438,4.996,1867.0,12.73,3055.0,100.0,0.0,0.0,0.0,4.996,198.0,1135.6,1149.08
439,4.975,1862.0,15.07,3058.0,100.0,0.0,0.0,0.0,4.975,199.53,1151.69,1146.73
440,4.925,1873.0,18.12,3059.0,100.0,0.0,0.0,0.0,4.925,197.22,1145.45,1160.98
441,4.998,1889.0,12.85,3056.0,100.0,0.0,0.0,0.0,4.998,200.54,1153.8,1143.77
442,4.988,1881.0,13.45,3056.0,100.0,0.0,0.0,0.0,4.988,195.77,1149.19,1155.03
443,4.98,1962.0,14.1,3055.0,100.0,0.0,0.0,0.0,4.98,196.99,1139.72,1144.73
444,4.958,1876.0,15.86,3058.0,100.0,0.0,0.0,0.0,4.958,199.01,1150.29,1154.64
445,4.961,1848.0,15.55,3057.0,100.0,0.0,0.0,0.0,4.961,196.85,1147.48,1151.02
446,4.962,1845.0,17.08,3060.0,100.0,0.0,0.0,0.0,4.962,200.22,1156.23,1154.02
447,4.887,1901.0,21.74,3062.0,100.0,0.0,0.0,0.0,4.887,197.96,1144.11,1144.83
448,4.972,1823.0,16.27,3060.0,100.0,0.0,0.0,0.0,4.972,202.92,1154.27,1157.51
449,4.972,1893.0,15.11,3057.0,100.0,0.0,0.0,0.0,4.972,196.03,1149.38,1146.66
450,5.04,1967.0,18.47,3054.0,100.0,0.0,0.0,0.0,5.04,197.21,1143.2,1152.67
451,4.974,1869.0,15.65,3058.0,100.0,0.0,0.0,0.0,4.974,198.99,1145.91,1152.67
452,4.938,1892.0,16.73,3059.0,100.0,0.0,0.0,0.0,4.938,201.4,1156.41,1150.52
453,5.001,1951.0,11.88,3055.0,100.0,0.0,0.0,0.0,5.001,194.25,1144.42,1151.41
454,4.902,1844.0,21.44,3063.0,100.0,0.0,0.0,0.0,4.902,201.83,1149.52,1141.23
455,4.944,1873.0,18.54,3060.0,100.0,0.0,0.0,0.0,4.944,200.38,1150.4,1151.8
456,5.002,1865.0,12.87,3056.0,100.0,0.0,0.0,0.0,5.002,198.96,1146.1,1163.14
457,4.97,1895.0,22.1,3059.0,100.0,0.0,0.0,0.0,4.97,202.71,1152.9,1151.14
458,4.949,1918.0,16.79,3058.0,100.0,0.0,0.0,0.0,4.949,199.23,1144.14,1149.05
459,4.967,1847.0,17.98,3059.0,100.0,0.0,713.0,0.63,4.967,204.21,1148.11,1142.84
460,4.932,1885.0,16.77,3060.0,99.5,0.001,708.0,0.22,4.933,199.91,1149.03,1159.15
461,4.995,1903.0,13.33,3055.0,100.0,0.002,710.0,0.53,4.997,197.77,1142.59,1150.59
462,4.967,1917.0,12.18,3055.0,100.0,0.0,710.0,0.22,4.967,164.55,1154.03,1150.67
463,4.963,1853.0,14.29,3058.0,100.0,0.0,0.0,0.0,4.963,193.11,1141.11,1150.4
464,4.95,1880.0,17.4,3061.0,100.0,0.0,0.0,0.0,4.95,200.2,1158.05,1154.2
465,4.968,1871.0,15.92,3058.0,100.0,0.0,0.0,0.0,4.968,196.31,1144.27,1152.98
466,4.921,1935.0,17.55,3059.0,100.0,0.0,0.0,0.0,4.921,197.87,1150.17,1149.46
467,4.983,1969.0,14.0,3055.0,100.0,0.0,710.0,0.43,4.983,198.59,1143.93,1143.31
468,4.981,1900.0,15.09,3058.0,100.0,0.0,709.0,0.22,4.981,200.73,1150.68,1151.91
469,4.952,1861.0,17.71,3060.0,100.0,0.0,0.0,0.0,4.952,197.56,1145.56,1149.14
470,4.961,1838.0,16.05,3059.0,100.0,0.0,0.0,0.0,4.961,201.17,1151.24,1152.21
471,4.939,1893.0,16.97,3059.0,100.0,0.0,0.0,0.0,4.939,199.76,1142.58,1157.75
472,4.941,1795.0,20.41,3062.0,100.0,0.0,0.0,0.0,4.941,200.45,1153.33,1152.65
473,4.957,1805.0,17.01,3060.0,100.0,0.0,0.0,0.0,4.957,204.08,1154.95,1151.12
474,5.002,1929.0,12.51,3055.0,100.0,0.0,0.0,0.0,5.002,196.36,1145.32,1148.34
475,4.949,1852.0,19.35,3062.0,100.0,0.0,0.0,0.0,4.949,201.53,1144.14,1152.75
476,4.967,1995.0,15.09,3057.0,100.0,0.0,0.0,0.0,4.967,194.89,1146.28,1156.83
477,5.008,1947.0,12.38,3055.0,100.0,0.0,0.0,0.0,5.008,196.87,1150.37,1150.75
478,4.925,1846.0,18.61,3062.0,100.0,0.0,0.0,0.0,4.925,199.67,1153.55,1144.85
479,4.98,1913.0,13.83,3057.0,100.0,0.0,0.0,0.0,4.98,200.24,1146.94,1154.41
480,4.953,1893.0,17.32,3058.0,100.0,0.0,714.0,0.41,4.953,198.58,1142.86,1153.71
481,4.962,1865.0,16.32,3058.0,100.0,0.0,0.0,0.0,4.962,199.37,1154.18,1148.01
482,4.931,1924.0,18.96,3061.0,99.82,0.0,0.0,0.0,4.931,198.04,1140.71,1156.16
483,4.986,1900.0,14.73,3057.0,100.0,0.0,0.0,0.0,4.986,197.8,1147.38,1147.39
484,4.953,1940.0,16.29,3058.0,100.0,0.0,0.0,0.0,4.953,197.06,1146.49,1150.6
485,4.939,1884.0,17.3,3059.0,100.0,0.0,0.0,0.0,4.939,199.9,1149.38,1149.65
486,5.007,1855.0,20.61,3058.0,100.0,0.0,0.0,0.0,5.007,203.08,1156.73,1148.29
487,4.932,1946.0,19.14,3060.0,100.0,0.0,0.0,0.0,4.932,199.07,1147.11,1158.96
488,4.992,1843.0,17.15,3058.0,100.0,0.0,0.0,0.0,4.992,205.14,1146.59,1148.2
489,4.99,1931.0,13.28,3056.0,100.0,0.0,0.0,0.0,4.99,198.42,1146.66,1153.04
490,4.936,1923.0,19.29,3059.0,100.0,0.0,714.0,0.41,4.936,199.05,1148.86,1145.24
491,4.94,1843.0,19.1,3060.0,100.0,0.0,0.0,0.0,4.94,201.69,1147.82,1157.84
492,4.966,1889.0,15.69,3059.0,100.0,0.0,0.0,0.0,4.966,199.11,1149.19,1142.93
493,4.95,1956.0,15.23,3057.0,100.0,0.001,709.0,0.22,4.951,164.6,1140.27,1159.77
494,4.965,1923.0,15.66,3058.0,100.0,0.0,0.0,0.0,4.965,198.85,1149.24,1148.71
495,4.947,1955.0,16.8,3058.0,100.0,0.0,0.0,0.0,4.947,199.15,1148.29,1147.84
496,4.958,1900.0,16.37,3058.0,100.0,0.0,0.0,0.0,4.958,197.95,1149.4,1149.48
497,4.934,1854.0,19.5,3061.0,100.0,0.0,0.0,0.0,4.934,203.23,1146.01,1158.61
498,5.003,1932.0,13.32,3055.0,100.0,0.0,0.0,0.0,5.003,198.11,1146.51,1152.25
499,4.974,1804.0,18.06,3061.0,100.0,0.0,0.0,0.0,4.974,207.56,1153.38,1143.97
500,4.978,1921.0,15.12,3057.0,100.0,0.0,0.0,0.0,4.978,196.83,1138.15,1160.47
501,4.967,1864.0,16.77,3059.0,100.0,0.0,0.0,0.0,4.967,199.56,1159.53,1149.84
502,4.977,1831.0,16.3,3060.0,100.0,0.0,0.0,0.0,4.977,203.32,1143.55,1155.75
503,4.98,1867.0,14.73,3057.0,100.0,0.0,0.0,0.0,4.98,201.87,1152.84,1146.68
504,4.933,1858.0,16.87,3059.0,100.0,0.0,0.0,0.0,4.933,194.55,1149.94,1147.7
505,5.0,1729.0,16.58,3062.0,100.0,0.0,0.0,0.0,5.0,212.18,1149.06,1159.67
506,4.998,1926.0,12.89,3055.0,100.0,0.0,0.0,0.0,4.998,196.95,1144.72,1148.67
507,4.958,1918.0,16.83,3058.0,100.0,0.0,0.0,0.0,4.958,202.07,1148.09,1156.6
508,4.965,1880.0,15.49,3057.0,100.0,0.0,0.0,0.0,4.965,199.3,1141.77,1148.11
509,4.969,1866.0,15.99,3059.0,100.0,0.0,0.0,0.0,4.969,199.71,1149.22,1148.11
