Time (s),CPU Power (W),E-Cluster HW active frequency MHz,E-Cluster HW active residency %,P-Cluster HW active frequency MHz,P-Cluster HW active residency %,GPU Power (W),GPU active frequency MHz,GPU active residency %,Power (W),App CPU ms/s,ComponentA CPU ms/s,ComponentB CPU ms/s
254,4.957,1885.0,19.67,3057.0,100.0,0.0,713.0,0.31,4.957,195.74,1145.65,1148.37
255,4.977,1942.0,17.68,3055.0,100.0,0.0,0.0,0.0,4.977,192.12,1146.96,1145.11
256,4.955,1816.0,26.85,3059.0,100.0,0.0,0.0,0.0,4.955,197.48,1143.14,1148.83
257,4.916,1848.0,21.04,3058.0,100.0,0.0,0.0,0.0,4.916,192.18,1141.51,1143.82
258,4.975,1842.0,19.46,3055.0,100.0,0.0,0.0,0.0,4.975,193.36,1149.45,1136.26
259,4.974,1854.0,22.05,3056.0,100.0,0.0,709.0,0.22,4.974,193.47,1150.52,1148.87
260,4.903,1865.0,26.49,3061.0,100.0,0.0,0.0,0.0,4.903,193.35,1144.93,1151.58
261,4.953,1861.0,22.08,3058.0,100.0,0.0,0.0,0.0,4.953,195.35,1142.7,1144.07
262,4.967,1816.0,21.29,3059.0,100.0,0.0,0.0,0.0,4.967,197.92,1149.93,1148.59
263,4.932,1898.0,22.71,3059.0,100.0,0.0,0.0,0.0,4.932,195.71,1142.23,1144.85
264,4.945,1873.0,22.29,3060.0,100.0,0.0,709.0,0.22,4.945,196.29,1151.69,1140.22
265,4.944,1966.0,20.64,3057.0,100.0,0.0,0.0,0.0,4.944,192.36,1140.25,1154.82
266,4.974,1827.0,19.99,3057.0,100.0,0.0,0.0,0.0,4.974,196.81,1146.41,1143.79
267,4.967,1807.0,22.12,3058.0,100.0,0.0,0.0,0.0,4.967,198.51,1147.11,1149.17
268,4.952,1849.0,22.81,3059.0,100.0,0.0,0.0,0.0,4.952,198.47,1152.01,1140.46
269,4.984,1863.0,21.48,3056.0,100.0,0.0,0.0,0.0,4.984,196.67,1151.9,1143.51
270,4.959,1915.0,19.88,3056.0,100.0,0.0,0.0,0.0,4.959,191.76,1133.67,1151.05
271,4.947,1904.0,23.67,3059.0,100.0,0.0,0.0,0.0,4.947,197.24,1155.33,1148.79
272,4.959,1778.0,21.86,3059.0,100.0,0.0,0.0,0.0,4.959,199.27,1143.72,1144.29
273,4.971,1856.0,20.53,3057.0,100.0,0.0,0.0,0.0,4.971,194.56,1150.72,1152.76
274,4.953,1831.0,23.88,3059.0,100.0,0.0,0.0,0.0,4.953,199.21,1142.26,1144.52
275,4.935,1865.0,24.45,3059.0,100.0,0.0,0.0,0.0,4.935,198.28,1149.77,1147.7
276,4.926,1927.0,18.0,3057.0,100.0,0.0,0.0,0.0,4.926,187.13,1139.55,1146.65
277,4.894,1856.0,19.77,3058.0,100.0,0.0,0.0,0.0,4.894,163.82,1150.54,1135.1
278,4.972,1944.0,20.26,3055.0,100.0,0.0,0.0,0.0,4.972,195.0,1142.44,1151.8
279,4.976,1927.0,18.49,3055.0,100.0,0.0,0.0,0.0,4.976,192.01,1150.63,1141.61
280,4.963,1896.0,21.15,3058.0,100.0,0.0,0.0,0.0,4.963,195.06,1143.9,1143.98
281,4.956,1921.0,18.44,3056.0,100.0,0.0,0.0,0.0,4.956,193.85,1139.52,1142.71
282,4.984,1896.0,19.64,3055.0,100.0,0.0,714.0,0.41,4.984,194.32,1152.23,1144.82
283,5.005,1868.0,34.11,3059.0,100.0,0.0,712.0,0.31,5.005,203.75,1147.96,1153.43
284,4.943,1910.0,21.7,3057.0,100.0,0.0,0.0,0.0,4.943,193.42,1143.86,1140.09
285,4.95,1786.0,24.94,3061.0,100.0,0.0,0.0,0.0,4.95,202.5,1150.55,1151.77
286,4.981,1919.0,18.41,3054.0,100.0,0.0,0.0,0.0,4.981,193.31,1143.22,1144.29
287,4.973,1975.0,18.67,3055.0,100.0,0.0,0.0,0.0,4.973,194.12,1138.4,1146.68
288,4.967,1900.0,22.63,3058.0,100.0,0.0,0.0,0.0,4.967,194.49,1149.54,1142.31
289,4.981,1967.0,18.82,3055.0,100.0,0.0,0.0,0.0,4.981,193.8,1150.65,1144.0
290,4.941,1835.0,21.66,3058.0,100.0,0.0,0.0,0.0,4.941,197.71,1135.2,1143.42
291,4.972,1851.0,21.19,3056.0,100.0,0.0,0.0,0.0,4.972,198.33,1153.94,1141.18
292,4.969,1944.0,20.82,3056.0,100.0,0.0,0.0,0.0,4.969,192.68,1144.94,1154.57
293,4.977,1837.0,20.67,3056.0,100.0,0.0,0.0,0.0,4.977,195.34,1149.2,1145.29
294,4.962,1897.0,20.79,3055.0,100.0,0.0,0.0,0.0,4.962,196.13,1143.82,1142.41
295,4.98,1821.0,24.74,3058.0,100.0,0.001,710.0,0.53,4.981,199.73,1154.53,1142.41
296,4.965,1815.0,18.42,3057.0,100.0,0.0,0.0,0.0,4.965,194.47,1146.76,1147.17
297,4.952,1946.0,15.12,3054.0,100.0,0.0,0.0,0.0,4.952,195.04,1138.57,1146.77
298,4.958,1912.0,23.35,3059.0,100.0,0.0,0.0,0.0,4.958,195.07,1149.69,1145.61
299,4.966,1889.0,21.0,3057.0,100.0,0.0,0.0,0.0,4.966,197.61,1147.45,1147.09
300,4.929,1881.0,23.68,3059.0,100.0,0.0,0.0,0.0,4.929,197.13,1148.61,1141.0
301,4.965,1834.0,22.51,3057.0,100.0,0.0,0.0,0.0,4.965,196.35,1142.62,1151.56
302,4.937,1795.0,24.49,3064.0,100.0,0.0,0.0,0.0,4.937,197.4,1147.06,1146.0
303,4.984,1953.0,19.58,3055.0,100.0,0.0,0.0,0.0,4.984,193.67,1148.57,1143.06
304,5.01,1974.0,21.24,3054.0,100.0,0.0,0.0,0.0,5.01,195.12,1143.7,1145.14
305,4.97,1891.0,20.63,3056.0,100.0,0.0,0.0,0.0,4.97,195.84,1142.94,1140.94
306,4.992,1826.0,18.19,3055.0,100.0,0.0,713.0,0.31,4.992,196.31,1149.64,1147.2
307,4.938,1921.0,20.79,3056.0,100.0,0.0,0.0,0.0,4.938,180.7,1139.68,1150.71
308,4.938,1835.0,23.51,3058.0,100.0,0.0,0.0,0.0,4.938,177.88,1151.68,1143.41
309,4.962,1834.0,21.95,3058.0,100.0,0.0,0.0,0.0,4.962,199.38,1148.02,1143.0
310,4.972,1831.0,20.79,3057.0,100.0,0.0,0.0,0.0,4.972,195.97,1143.6,1141.31
311,4.93,1848.0,23.39,3058.0,100.0,0.0,0.0,0.0,4.93,198.59,1146.08,1143.96
312,4.992,1827.0,32.21,3060.0,100.0,0.0,0.0,0.0,4.992,202.52,1152.67,1154.8
313,4.971,1864.0,21.62,3057.0,100.0,0.0,0.0,0.0,4.971,194.16,1149.51,1146.08
314,5.001,1929.0,20.55,3054.0,100.0,0.0,709.0,0.22,5.001,195.76,1143.6,1142.52
315,4.993,1937.0,27.3,3056.0,100.0,0.0,0.0,0.0,4.993,195.92,1137.55,1147.48
316,4.968,1890.0,22.51,3057.0,100.0,0.0,709.0,0.22,4.968,199.02,1151.82,1137.33
317,4.934,1935.0,17.47,3057.0,100.0,0.0,0.0,0.0,4.934,195.43,1138.97,1153.76
318,4.977,1956.0,18.06,3055.0,100.0,0.0,0.0,0.0,4.977,193.93,1150.43,1141.27
319,4.941,1806.0,21.99,3060.0,100.0,0.0,0.0,0.0,4.941,198.56,1147.42,1146.17
320,4.964,1847.0,21.26,3059.0,100.0,0.0,0.0,0.0,4.964,200.13,1140.21,1148.11
321,4.963,1865.0,21.61,3059.0,100.0,0.0,0.0,0.0,4.963,197.9,1155.35,1149.36
322,4.983,1872.0,21.67,3057.0,100.0,0.0,0.0,0.0,4.983,197.72,1146.86,1141.29
323,4.981,1899.0,18.86,3054.0,100.0,0.0,0.0,0.0,4.981,193.99,1142.06,1146.78
324,4.984,1846.0,21.0,3059.0,100.0,0.0,0.0,0.0,4.984,198.19,1149.68,1145.46
325,4.969,1951.0,20.27,3055.0,100.0,0.0,0.0,0.0,4.969,194.89,1139.95,1144.67
326,4.924,1863.0,21.23,3058.0,100.0,0.0,0.0,0.0,4.924,195.66,1142.01,1142.45
327,4.987,1880.0,21.06,3057.0,100.0,0.0,0.0,0.0,4.987,200.1,1148.95,1149.11
328,4.971,1938.0,20.93,3057.0,100.0,0.0,0.0,0.0,4.971,195.94,1150.18,1144.67
329,4.972,1798.0,23.14,3059.0,100.0,0.0,0.0,0.0,4.972,198.39,1149.48,1151.5
330,4.956,1783.0,23.73,3060.0,100.0,0.0,713.0,0.31,4.956,203.13,1139.73,1146.28
331,4.974,1897.0,18.02,3055.0,100.0,0.0,0.0,0.0,4.974,193.24,1148.42,1144.05
332,4.958,1892.0,22.16,3059.0,100.0,0.0,709.0,0.21,4.958,197.33,1151.86,1144.62
333,4.973,1795.0,21.09,3059.0,100.0,0.0,0.0,0.0,4.973,199.08,1143.7,1142.43
334,4.947,1877.0,25.35,3060.0,100.0,0.0,0.0,0.0,4.947,198.03,1147.25,1155.57
335,4.944,1954.0,22.84,3057.0,100.0,0.0,0.0,0.0,4.944,196.16,1146.33,1142.07
336,4.945,1821.0,23.84,3059.0,100.0,0.0,0.0,0.0,4.945,197.02,1137.08,1147.31
337,4.943,1804.0,19.31,3060.0,100.0,0.0,0.0,0.0,4.943,201.64,1156.42,1149.91
338,4.935,1873.0,19.49,3058.0,100.0,0.0,0.0,0.0,4.935,175.8,1146.78,1134.23
339,4.905,1906.0,24.84,3061.0,100.0,0.0,0.0,0.0,4.905,177.71,1144.55,1155.84
340,4.99,1948.0,18.6,3054.0,100.0,0.0,0.0,0.0,4.99,195.28,1136.99,1144.67
341,4.967,1891.0,21.64,3056.0,100.0,0.0,715.0,0.51,4.967,196.97,1156.47,1141.06
342,4.975,1862.0,33.88,3061.0,100.0,0.0,0.0,0.0,4.975,200.8,1146.34,1153.4
343,4.962,1842.0,22.72,3059.0,100.0,0.0,0.0,0.0,4.962,200.41,1148.98,1142.85
344,4.953,1889.0,22.6,3058.0,100.0,0.0,0.0,0.0,4.953,194.32,1136.45,1146.95
345,4.963,1927.0,21.77,3057.0,100.0,0.0,0.0,0.0,4.963,195.8,1151.42,1146.58
346,4.984,1823.0,22.5,3056.0,100.0,0.0,714.0,0.41,4.984,199.1,1150.15,1141.98
347,4.961,1809.0,22.3,3058.0,100.0,0.0,0.0,0.0,4.961,199.95,1148.87,1148.23
348,4.991,1798.0,21.84,3058.0,100.0,0.0,0.0,0.0,4.991,200.63,1149.21,1144.07
349,4.974,1857.0,19.7,3056.0,100.0,0.0,0.0,0.0,4.974,193.57,1142.14,1140.26
350,4.96,1879.0,21.22,3057.0,100.0,0.0,0.0,0.0,4.96,199.76,1142.3,1152.67
351,4.965,1856.0,22.4,3058.0,100.0,0.0,0.0,0.0,4.965,196.48,1152.71,1147.14
352,4.956,1848.0,22.98,3058.0,100.0,0.0,0.0,0.0,4.956,198.46,1140.0,1143.36
353,5.296,1897.0,25.9,3053.0,100.0,0.0,0.0,0.0,5.296,201.67,1147.36,1147.06
354,4.946,1897.0,23.36,3059.0,100.0,0.0,0.0,0.0,4.946,197.24,1152.28,1143.75
355,4.986,1938.0,19.03,3055.0,100.0,0.0,0.0,0.0,4.986,193.67,1142.3,1143.95
356,4.94,1971.0,21.98,3057.0,100.0,0.0,0.0,0.0,4.94,194.65,1148.0,1147.92
357,4.938,1828.0,18.42,3058.0,100.0,0.0,0.0,0.0,4.938,198.15,1139.39,1145.09
358,4.971,1823.0,18.67,3059.0,100.0,0.0,0.0,0.0,4.971,200.77,1149.14,1147.33
359,4.982,1960.0,17.89,3055.0,100.0,0.0,0.0,0.0,4.982,194.46,1150.16,1143.32
360,4.97,1806.0,22.52,3058.0,100.0,0.0,0.0,0.0,4.97,201.73,1147.5,1145.42
361,4.98,1815.0,21.33,3058.0,100.0,0.0,0.0,0.0,4.98,200.96,1146.33,1145.34
362,4.957,1911.0,22.4,3058.0,100.0,0.0,0.0,0.0,4.957,194.01,1145.41,1146.74
363,4.944,1868.0,24.97,3061.0,100.0,0.0,0.0,0.0,4.944,195.49,1144.24,1146.34
364,4.983,1925.0,18.51,3055.0,100.0,0.0,0.0,0.0,4.983,193.53,1150.57,1141.69
365,4.988,1775.0,22.7,3061.0,100.0,0.0,0.0,0.0,4.988,199.22,1150.7,1143.5
366,4.968,1860.0,22.97,3057.0,100.0,0.0,0.0,0.0,4.968,199.45,1139.25,1153.34
367,4.952,1830.0,20.86,3061.0,100.0,0.0,0.0,0.0,4.952,193.58,1150.31,1137.27
368,4.972,1930.0,20.25,3056.0,100.0,0.0,0.0,0.0,4.972,194.69,1145.36,1151.9
369,4.936,1854.0,22.61,3058.0,100.0,0.001,711.0,0.53,4.937,168.65,1145.86,1146.28
370,4.957,1892.0,21.5,3057.0,100.0,0.0,0.0,0.0,4.957,187.92,1147.54,1144.72
371,4.966,1931.0,34.18,3058.0,100.0,0.0,0.0,0.0,4.966,196.7,1146.51,1145.59
372,4.932,1881.0,23.62,3061.0,100.0,0.0,0.0,0.0,4.932,199.55,1146.97,1143.53
373,4.94,1851.0,24.39,3058.0,100.0,0.0,710.0,0.22,4.94,195.05,1140.8,1147.09
374,4.995,1897.0,28.45,3057.0,100.0,0.0,0.0,0.0,4.995,199.32,1148.76,1146.03
375,4.979,1909.0,22.37,3056.0,100.0,0.0,0.0,0.0,4.979,196.53,1147.0,1142.82
376,4.948,1938.0,21.58,3058.0,100.0,0.0,0.0,0.0,4.948,194.14,1145.19,1145.72
377,4.931,1818.0,26.17,3063.0,100.0,0.0,709.0,0.22,4.931,201.11,1152.58,1145.46
378,4.96,1908.0,15.05,3055.0,100.0,0.0,0.0,0.0,4.96,192.44,1135.38,1146.92
379,4.973,1921.0,21.46,3056.0,100.0,0.0,0.0,0.0,4.973,198.34,1152.92,1143.64
380,4.924,1839.0,24.38,3059.0,100.0,0.0,0.0,0.0,4.924,195.6,1136.54,1141.03
381,4.936,1842.0,24.51,3059.0,100.0,0.0,0.0,0.0,4.936,197.74,1156.48,1149.4
382,4.947,1852.0,23.24,3059.0,100.0,0.0,0.0,0.0,4.947,200.32,1138.64,1142.61
383,4.965,1838.0,21.93,3059.0,100.0,0.0,0.0,0.0,4.965,197.52,1151.45,1148.83
384,4.935,1899.0,22.46,3060.0,100.0,0.0,0.0,0.0,4.935,200.28,1148.0,1139.76
385,4.962,1958.0,21.5,3057.0,100.0,0.0,0.0,0.0,4.962,196.57,1141.18,1148.99
386,4.974,1958.0,21.43,3057.0,100.0,0.0,0.0,0.0,4.974,197.23,1149.77,1145.06
387,4.919,1868.0,26.9,3060.0,100.0,0.0,0.0,0.0,4.919,199.88,1145.07,1148.01
388,4.97,1929.0,20.23,3056.0,100.0,0.0,0.0,0.0,4.97,193.85,1146.37,1140.0
389,4.991,1972.0,18.73,3054.0,100.0,0.0,0.0,0.0,4.991,197.75,1137.68,1148.22
390,4.963,1931.0,21.5,3057.0,100.0,0.0,0.0,0.0,4.963,195.8,1151.72,1143.06
391,4.994,1824.0,20.02,3056.0,100.0,0.0,0.0,0.0,4.994,199.53,1146.4,1143.92
392,4.979,1894.0,21.25,3056.0,100.0,0.0,0.0,0.0,4.979,197.35,1144.41,1145.02
393,4.944,1866.0,23.7,3060.0,100.0,0.0,0.0,0.0,4.944,198.3,1147.65,1146.04
394,4.947,1892.0,23.71,3058.0,100.0,0.0,0.0,0.0,4.947,198.28,1144.03,1145.51
395,4.965,1785.0,21.59,3061.0,100.0,0.0,0.0,0.0,4.965,199.41,1149.04,1140.65
396,4.967,1915.0,22.61,3058.0,100.0,0.0,0.0,0.0,4.967,195.61,1148.23,1151.29
397,4.953,1959.0,21.35,3058.0,100.0,0.0,0.0,0.0,4.953,194.68,1139.22,1146.29
398,4.938,1919.0,18.38,3056.0,100.0,0.0,0.0,0.0,4.938,195.16,1151.64,1138.98
399,4.945,1842.0,19.71,3058.0,100.0,0.0,0.0,0.0,4.945,198.81,1148.54,1148.44
400,4.935,1859.0,20.85,3056.0,100.0,0.0,715.0,0.51,4.935,163.32,1139.32,1146.87
401,4.978,1818.0,35.59,3060.0,100.0,0.001,713.0,0.63,4.979,197.58,1151.44,1144.73
402,4.991,1794.0,20.84,3058.0,100.0,0.0,0.0,0.0,4.991,203.47,1146.29,1150.39
403,4.962,1769.0,25.08,3062.0,100.0,0.0,0.0,0.0,4.962,206.54,1146.99,1145.95
404,4.963,1887.0,22.01,3057.0,100.0,0.0,0.0,0.0,4.963,197.26,1149.35,1137.86
405,4.971,1819.0,22.4,3059.0,100.0,0.0,0.0,0.0,4.971,203.74,1148.49,1156.46
406,4.975,1812.0,21.91,3059.0,100.0,0.0,0.0,0.0,4.975,201.35,1137.9,1145.29
407,4.985,1835.0,20.91,3057.0,100.0,0.0,0.0,0.0,4.985,198.56,1151.98,1145.85
408,4.93,1847.0,23.95,3061.0,99.93,0.0,0.0,0.0,4.93,199.64,1140.98,1147.26
409,4.972,1849.0,21.71,3058.0,100.0,0.0,0.0,0.0,4.972,202.89,1151.57,1145.42
410,4.948,1872.0,22.87,3060.0,100.0,0.0,0.0,0.0,4.948,201.07,1151.13,1145.01
411,4.957,1930.0,24.05,3058.0,100.0,0.0,0.0,0.0,4.957,200.97,1145.48,1139.58
412,4.984,1831.0,22.45,3057.0,100.0,0.0,0.0,0.0,4.984,198.81,1146.55,1149.96
413,4.955,1855.0,24.45,3060.0,100.0,0.0,0.0,0.0,4.955,201.27,1138.84,1137.25
414,4.99,1950.0,20.43,3055.0,100.0,0.0,0.0,0.0,4.99,198.58,1153.02,1151.32
415,4.997,1957.0,18.6,3054.0,100.0,0.0,0.0,0.0,4.997,195.26,1145.17,1137.22
416,4.974,1912.0,23.82,3057.0,100.0,0.0,0.0,0.0,4.974,200.98,1137.8,1148.71
417,4.979,1797.0,22.59,3059.0,100.0,0.0,0.0,0.0,4.979,205.04,1148.29,1148.79
418,4.939,1867.0,24.24,3059.0,100.0,0.0,0.0,0.0,4.939,199.0,1150.33,1141.76
419,4.93,1941.0,18.33,3058.0,100.0,0.0,0.0,0.0,4.93,194.48,1141.53,1147.08
420,4.981,1876.0,20.18,3057.0,100.0,0.0,0.0,0.0,4.981,201.85,1150.4,1146.2
421,4.951,1956.0,21.49,3057.0,100.0,0.0,0.0,0.0,4.951,194.31,1140.31,1139.52
422,4.951,1826.0,24.29,3059.0,100.0,0.0,0.0,0.0,4.951,201.97,1149.98,1141.56
423,4.944,1876.0,25.37,3060.0,100.0,0.0,0.0,0.0,4.944,202.82,1146.92,1154.05
424,4.978,1832.0,23.19,3060.0,100.0,0.0,0.0,0.0,4.978,200.29,1147.67,1141.92
425,4.991,1977.0,18.87,3054.0,100.0,0.0,0.0,0.0,4.991,196.43,1142.37,1145.65
426,4.947,1846.0,25.62,3060.0,100.0,0.0,0.0,0.0,4.947,201.39,1149.51,1147.55
427,4.953,1847.0,23.21,3060.0,100.0,0.0,0.0,0.0,4.953,196.16,1140.34,1141.53
428,4.951,1856.0,23.97,3058.0,100.0,0.0,0.0,0.0,4.951,197.91,1150.75,1148.71
429,4.982,1870.0,21.48,3057.0,100.0,0.0,0.0,0.0,4.982,201.23,1142.57,1149.03
430,4.929,1896.0,26.58,3060.0,100.0,0.0,0.0,0.0,4.929,195.58,1145.13,1149.73
431,5.029,1890.0,32.4,3055.0,100.0,0.0,0.0,0.0,5.029,171.95,1149.93,1139.59
432,4.986,1859.0,22.65,3057.0,100.0,0.003,714.0,0.41,4.989,200.73,1145.42,1150.06
433,4.989,1878.0,26.26,3056.0,100.0,0.0,0.0,0.0,4.989,197.69,1145.25,1142.48
434,4.983,1842.0,22.57,3058.0,100.0,0.0,708.0,0.22,4.983,201.93,1142.02,1150.07
435,4.968,1855.0,19.91,3057.0,100.0,0.0,0.0,0.0,4.968,198.11,1147.83,1142.45
436,5.026,1945.0,21.68,3054.0,100.0,0.0,0.0,0.0,5.026,198.45,1144.59,1144.16
437,4.961,1902.0,20.38,3057.0,100.0,0.0,0.0,0.0,4.961,199.03,1138.42,1142.87
438,4.961,1829.0,23.7,3059.0,100.0,0.0,0.0,0.0,4.961,198.15,1146.9,1149.13
439,4.93,1770.0,21.01,3060.0,100.0,0.0,0.0,0.0,4.93,202.89,1154.75,1135.08
440,4.985,1905.0,21.4,3057.0,100.0,0.0,709.0,0.22,4.985,200.8,1141.51,1154.6
441,4.947,1911.0,23.19,3061.0,100.0,0.0,0.0,0.0,4.947,195.06,1152.82,1148.39
442,4.982,1913.0,20.6,3056.0,100.0,0.0,0.0,0.0,4.982,196.99,1146.26,1140.56
443,5.014,1943.0,22.32,3055.0,100.0,0.0,0.0,0.0,5.014,198.37,1145.98,1143.61
444,5.083,1901.0,32.57,3055.0,100.0,0.0,709.0,0.22,5.083,204.73,1149.38,1140.37
445,4.992,1887.0,24.55,3058.0,100.0,0.0,0.0,0.0,4.992,200.31,1147.41,1148.67
446,4.976,1924.0,22.94,3057.0,100.0,0.0,0.0,0.0,4.976,201.7,1139.68,1147.58
447,4.979,1960.0,22.65,3057.0,100.0,0.0,0.0,0.0,4.979,199.34,1148.23,1144.88
448,4.973,1934.0,22.94,3057.0,100.0,0.0,0.0,0.0,4.973,199.66,1149.04,1142.3
449,4.95,1880.0,25.48,3060.0,100.0,0.0,0.0,0.0,4.95,204.4,1147.6,1141.18
450,5.012,1899.0,20.85,3055.0,100.0,0.0,0.0,0.0,5.012,199.47,1144.71,1153.01
451,4.978,1917.0,20.69,3056.0,100.0,0.0,0.0,0.0,4.978,197.24,1134.86,1143.67
452,4.975,1942.0,22.07,3057.0,100.0,0.0,0.0,0.0,4.975,195.47,1154.63,1145.96
453,4.983,1962.0,20.3,3056.0,100.0,0.0,0.0,0.0,4.983,198.85,1135.93,1146.74
454,4.903,1851.0,27.11,3064.0,100.0,0.0,0.0,0.0,4.903,196.88,1153.04,1146.84
455,5.042,1895.0,24.1,3055.0,100.0,0.0,0.0,0.0,5.042,205.69,1149.29,1140.3
456,4.982,1944.0,20.15,3056.0,100.0,0.0,0.0,0.0,4.982,197.28,1143.73,1151.38
457,4.976,1875.0,23.15,3058.0,100.0,0.0,0.0,0.0,4.976,203.08,1143.37,1145.18
458,4.99,1893.0,21.5,3057.0,100.0,0.0,0.0,0.0,4.99,200.19,1150.37,1145.1
459,5.003,1911.0,18.85,3054.0,100.0,0.001,715.0,0.51,5.004,197.31,1145.67,1145.91
460,4.948,1978.0,32.46,3058.0,100.0,0.0,0.0,0.0,4.948,201.09,1144.86,1143.6
461,4.972,1842.0,19.55,3057.0,100.0,0.0,0.0,0.0,4.972,189.74,1142.78,1142.36
462,4.936,1910.0,20.82,3057.0,100.0,0.0,0.0,0.0,4.936,175.15,1143.62,1156.08
463,4.99,1855.0,21.29,3056.0,100.0,0.0,0.0,0.0,4.99,199.76,1150.78,1140.68
464,4.999,1972.0,19.83,3055.0,100.0,0.0,713.0,0.31,4.999,199.43,1142.66,1143.94
465,5.031,1943.0,26.21,3055.0,100.0,0.0,708.0,0.22,5.031,200.55,1139.11,1136.81
466,4.989,1864.0,21.96,3059.0,100.0,0.0,0.0,0.0,4.989,203.42,1149.33,1157.05
467,4.977,1787.0,23.74,3061.0,100.0,0.0,0.0,0.0,4.977,206.8,1148.86,1150.21
468,4.957,1844.0,23.48,3059.0,100.0,0.0,0.0,0.0,4.957,200.64,1150.13,1141.37
469,4.954,1855.0,24.77,3060.0,100.0,0.0,0.0,0.0,4.954,203.0,1145.47,1150.12
470,4.964,1937.0,20.83,3057.0,100.0,0.0,0.0,0.0,4.964,196.71,1138.71,1148.45
471,5.282,1919.0,27.2,3054.0,100.0,0.0,715.0,0.41,5.282,203.42,1144.56,1141.41
472,4.935,1862.0,25.44,3059.0,100.0,0.0,0.0,0.0,4.935,202.1,1156.15,1142.52
473,4.996,1883.0,20.11,3056.0,100.0,0.0,709.0,0.22,4.996,198.04,1145.78,1140.35
474,4.983,1828.0,22.73,3059.0,100.0,0.0,0.0,0.0,4.983,207.61,1146.86,1156.01
475,4.979,1896.0,22.41,3056.0,100.0,0.0,0.0,0.0,4.979,202.41,1147.24,1139.49
476,4.971,1919.0,20.86,3058.0,100.0,0.0,0.0,0.0,4.971,194.68,1142.95,1143.55
477,4.935,1880.0,26.92,3060.0,100.0,0.0,0.0,0.0,4.935,202.53,1145.55,1150.95
478,4.966,1835.0,23.75,3059.0,100.0,0.0,0.0,0.0,4.966,203.35,1147.95,1153.72
479,4.924,1894.0,28.13,3061.0,100.0,0.0,0.0,0.0,4.924,200.4,1143.1,1144.55
480,4.9,1842.0,23.09,3061.0,100.0,0.0,0.0,0.0,4.9,198.8,1140.91,1149.9
481,4.993,1960.0,18.45,3054.0,100.0,0.0,0.0,0.0,4.993,197.97,1154.58,1132.49
482,4.98,1876.0,21.24,3057.0,100.0,0.0,0.0,0.0,4.98,201.86,1139.84,1153.82
483,4.942,1844.0,25.0,3062.0,100.0,0.0,0.0,0.0,4.942,201.88,1151.64,1146.61
484,4.984,1848.0,27.81,3060.0,100.0,0.0,0.0,0.0,4.984,204.13,1148.21,1146.76
485,4.958,1871.0,23.68,3060.0,100.0,0.0,0.0,0.0,4.958,204.0,1145.88,1145.23
486,4.986,1874.0,24.7,3057.0,100.0,0.0,713.0,0.31,4.986,199.57,1148.16,1144.37
487,4.96,1903.0,21.43,3058.0,100.0,0.0,0.0,0.0,4.96,198.42,1142.94,1139.36
488,4.977,1773.0,22.81,3059.0,100.0,0.0,0.0,0.0,4.977,204.85,1146.24,1156.58
489,4.972,1849.0,21.59,3057.0,100.0,0.0,0.0,0.0,4.972,199.11,1151.01,1139.11
490,5.041,1854.0,35.52,3059.0,100.0,0.0,0.0,0.0,5.041,206.97,1147.79,1147.97
491,4.945,1841.0,26.66,3061.0,100.0,0.0,709.0,0.22,4.945,205.54,1146.11,1151.77
492,4.972,1849.0,21.54,3060.0,100.0,0.0,0.0,0.0,4.972,181.55,1148.51,1138.29
493,4.99,1879.0,28.78,3057.0,100.0,0.0,0.0,0.0,4.99,188.43,1136.05,1150.4
494,4.987,1827.0,20.99,3057.0,100.0,0.0,0.0,0.0,4.987,203.22,1149.81,1140.7
495,4.908,1830.0,30.01,3064.0,100.0,0.0,709.0,0.22,4.908,203.47,1148.02,1155.7
496,5.019,1911.0,19.53,3054.0,100.0,0.0,0.0,0.0,5.019,199.32,1139.99,1143.2
497,4.969,1962.0,22.17,3057.0,100.0,0.0,0.0,0.0,4.969,198.24,1151.79,1141.44
498,4.952,1891.0,23.39,3059.0,100.0,0.0,0.0,0.0,4.952,199.23,1141.7,1151.94
499,5.003,1825.0,21.29,3057.0,100.0,0.0,0.0,0.0,5.003,203.39,1148.52,1141.49
500,4.963,1887.0,13.98,3054.0,100.0,0.0,0.0,0.0,4.963,196.14,1145.67,1150.61
501,4.963,1972.0,21.37,3058.0,100.0,0.0,0.0,0.0,4.963,198.61,1141.71,1143.74
502,4.948,1814.0,26.7,3061.0,100.0,0.0,0.0,0.0,4.948,206.18,1150.83,1145.76
503,4.973,1895.0,23.21,3057.0,100.0,0.0,0.0,0.0,4.973,203.53,1144.0,1145.61
504,4.948,1869.0,25.26,3060.0,100.0,0.0,0.0,0.0,4.948,201.77,1139.18,1149.01
505,4.978,1990.0,21.69,3056.0,100.0,0.0,0.0,0.0,4.978,197.57,1151.5,1138.14
506,4.934,1851.0,26.57,3063.0,100.0,0.0,0.0,0.0,4.934,201.05,1140.38,1145.99
507,4.978,1861.0,22.26,3057.0,100.0,0.0,0.0,0.0,4.978,201.21,1153.94,1155.13
508,4.987,1836.0,21.66,3056.0,100.0,0.0,0.0,0.0,4.987,202.46,1144.95,1138.61
509,4.974,1864.0,22.39,3058.0,100.0,0.0,0.0,0.0,4.974,204.43,1144.45,1149.79
