Time (s),CPU Power (W),E-Cluster HW active frequency MHz,E-Cluster HW active residency %,P-Cluster HW active frequency MHz,P-Cluster HW active residency %,GPU Power (W),GPU active frequency MHz,GPU active residency %,Power (W),App CPU ms/s,ComponentA CPU ms/s,ComponentB CPU ms/s
254,4.982,1886.0,20.26,3055.0,100.0,0.002,712.0,0.31,4.984,195.68,1146.6,1142.4
255,4.974,1962.0,18.75,3055.0,100.0,0.0,0.0,0.0,4.974,192.36,1141.22,1144.42
256,4.933,1937.0,21.87,3058.0,100.0,0.0,0.0,0.0,4.933,196.05,1140.48,1137.98
257,4.926,1819.0,23.58,3060.0,100.0,0.0,0.0,0.0,4.926,198.72,1150.46,1152.84
258,4.972,1865.0,19.41,3056.0,100.0,0.0,0.0,0.0,4.972,195.61,1146.71,1141.55
259,4.949,1860.0,22.49,3058.0,100.0,0.0,0.0,0.0,4.949,194.37,1141.75,1149.59
260,4.972,1814.0,20.15,3058.0,100.0,0.0,0.0,0.0,4.972,196.93,1145.86,1144.03
261,4.959,1944.0,18.43,3055.0,100.0,0.0,0.0,0.0,4.959,192.96,1134.98,1145.12
262,4.976,1968.0,19.5,3055.0,100.0,0.0,0.0,0.0,4.976,192.9,1148.9,1141.58
263,4.97,1922.0,18.85,3055.0,100.0,0.0,0.0,0.0,4.97,191.21,1146.42,1141.16
264,4.956,1908.0,21.12,3056.0,100.0,0.0,0.0,0.0,4.956,193.55,1141.39,1143.74
265,4.972,1831.0,19.63,3056.0,100.0,0.0,0.0,0.0,4.972,194.5,1142.57,1144.46
266,4.957,1830.0,18.61,3059.0,100.0,0.0,0.0,0.0,4.957,196.41,1146.39,1143.48
267,4.922,1863.0,29.42,3062.0,100.0,0.0,0.0,0.0,4.922,196.02,1145.38,1145.18
268,4.968,1891.0,22.12,3057.0,100.0,0.0,0.0,0.0,4.968,196.4,1137.45,1148.65
269,4.962,1754.0,21.77,3063.0,100.0,0.0,0.0,0.0,4.962,196.28,1153.04,1152.15
270,4.943,1806.0,21.6,3059.0,100.0,0.0,0.0,0.0,4.943,194.27,1138.16,1143.52
271,4.961,1827.0,21.18,3057.0,100.0,0.0,0.0,0.0,4.961,198.37,1147.37,1145.92
272,4.976,1916.0,18.54,3054.0,100.0,0.0,0.0,0.0,4.976,193.67,1149.25,1136.4
273,4.965,1894.0,20.82,3057.0,100.0,0.0,0.0,0.0,4.965,193.9,1141.53,1150.46
274,4.902,1881.0,24.58,3063.0,100.0,0.0,0.0,0.0,4.902,192.68,1144.43,1147.95
275,4.971,1881.0,20.58,3057.0,100.0,0.0,0.0,0.0,4.971,197.41,1146.67,1137.59
276,4.936,1858.0,22.5,3059.0,100.0,0.0,0.0,0.0,4.936,178.28,1140.41,1150.23
277,4.914,1837.0,23.36,3059.0,100.0,0.0,0.0,0.0,4.914,174.9,1139.68,1142.36
278,4.931,1860.0,26.14,3061.0,100.0,0.0,0.0,0.0,4.931,196.49,1148.81,1148.69
279,4.952,1857.0,22.68,3059.0,100.0,0.0,0.0,0.0,4.952,199.19,1145.06,1138.25
280,4.946,1811.0,22.75,3060.0,100.0,0.0,0.0,0.0,4.946,196.35,1145.26,1149.15
281,4.95,1883.0,21.5,3057.0,100.0,0.0,0.0,0.0,4.95,193.03,1141.94,1148.04
282,4.963,1827.0,20.47,3057.0,100.0,0.0,0.0,0.0,4.963,195.41,1136.92,1139.72
283,5.025,1879.0,34.05,3057.0,100.0,0.0,0.0,0.0,5.025,199.87,1153.82,1150.49
284,4.929,1892.0,22.64,3058.0,100.0,0.0,0.0,0.0,4.929,198.38,1145.93,1142.51
285,4.917,1824.0,24.61,3059.0,100.0,0.0,0.0,0.0,4.917,192.45,1142.42,1142.84
286,4.94,1868.0,24.02,3060.0,100.0,0.0,712.0,0.53,4.94,200.79,1142.64,1148.18
287,4.923,1855.0,17.46,3057.0,100.0,0.0,0.0,0.0,4.923,194.32,1145.78,1138.58
288,4.982,1793.0,23.29,3059.0,100.0,0.0,0.0,0.0,4.982,202.67,1148.67,1154.09
289,4.968,1847.0,20.55,3056.0,100.0,0.0,0.0,0.0,4.968,193.28,1138.97,1145.48
290,4.948,1821.0,22.94,3059.0,100.0,0.0,0.0,0.0,4.948,197.65,1151.88,1141.8
291,4.98,1821.0,22.16,3058.0,100.0,0.0,0.0,0.0,4.98,201.75,1137.06,1152.68
292,4.967,1935.0,20.2,3057.0,100.0,0.0,0.0,0.0,4.967,194.4,1147.36,1137.05
293,4.98,1875.0,20.4,3055.0,100.0,0.0,0.0,0.0,4.98,198.29,1149.58,1142.16
294,4.982,1955.0,17.73,3055.0,100.0,0.0,0.0,0.0,4.982,190.73,1145.22,1143.94
295,4.962,1869.0,22.09,3058.0,100.0,0.001,709.0,0.43,4.963,194.01,1142.31,1146.29
296,4.957,1862.0,20.71,3056.0,100.0,0.0,0.0,0.0,4.957,194.45,1137.16,1147.82
297,4.977,1988.0,18.55,3055.0,100.0,0.0,0.0,0.0,4.977,192.41,1150.7,1137.89
298,4.975,1829.0,20.87,3058.0,100.0,0.0,0.0,0.0,4.975,195.84,1141.77,1155.14
299,4.962,1821.0,21.48,3058.0,100.0,0.0,0.0,0.0,4.962,198.25,1135.38,1138.24
300,4.941,1951.0,22.96,3058.0,100.0,0.0,0.0,0.0,4.941,193.48,1153.25,1148.19
301,4.944,1943.0,22.84,3058.0,100.0,0.0,0.0,0.0,4.944,195.98,1141.74,1147.77
302,4.945,1814.0,23.71,3059.0,100.0,0.0,0.0,0.0,4.945,196.42,1144.67,1143.46
303,4.977,1884.0,18.95,3055.0,100.0,0.0,0.0,0.0,4.977,194.6,1145.52,1145.46
304,4.988,1926.0,18.83,3055.0,100.0,0.0,709.0,0.22,4.988,195.4,1136.63,1144.16
305,4.963,1831.0,20.81,3057.0,100.0,0.0,0.0,0.0,4.963,197.88,1149.41,1140.71
306,4.935,1853.0,24.76,3058.0,100.0,0.0,0.0,0.0,4.935,194.97,1138.76,1151.72
307,4.898,1826.0,19.36,3059.0,100.0,0.0,0.0,0.0,4.898,171.73,1147.25,1139.67
308,4.967,1788.0,18.97,3060.0,100.0,0.0,0.0,0.0,4.967,182.41,1140.83,1154.7
309,4.993,1883.0,20.53,3055.0,100.0,0.0,0.0,0.0,4.993,199.18,1146.04,1149.52
310,4.96,1895.0,21.16,3058.0,100.0,0.0,0.0,0.0,4.96,195.77,1143.74,1139.07
311,4.968,1946.0,22.25,3057.0,100.0,0.0,0.0,0.0,4.968,195.83,1153.63,1146.39
312,4.973,1745.0,23.03,3061.0,100.0,0.0,714.0,0.41,4.973,198.24,1142.66,1144.3
313,5.015,1837.0,32.86,3057.0,100.0,0.0,0.0,0.0,5.015,195.0,1150.29,1141.87
314,4.916,1853.0,27.38,3061.0,100.0,0.0,0.0,0.0,4.916,194.38,1135.42,1148.83
315,4.937,1822.0,24.17,3060.0,100.0,0.0,0.0,0.0,4.937,197.85,1151.68,1150.43
316,4.985,1807.0,26.61,3060.0,100.0,0.0,0.0,0.0,4.985,199.62,1146.54,1141.65
317,5.019,1857.0,23.8,3056.0,100.0,0.001,712.0,0.32,5.02,201.89,1145.47,1151.43
318,4.97,1923.0,20.98,3056.0,100.0,0.0,0.0,0.0,4.97,196.62,1135.36,1145.85
319,4.95,1918.0,21.87,3058.0,100.0,0.0,0.0,0.0,4.95,193.32,1146.24,1144.53
320,4.984,1814.0,19.47,3058.0,100.0,0.0,0.0,0.0,4.984,200.28,1142.83,1139.89
321,5.053,1883.0,37.52,3059.0,100.0,0.0,710.0,0.22,5.053,199.67,1147.17,1151.86
322,4.989,1971.0,19.03,3055.0,100.0,0.0,0.0,0.0,4.989,196.7,1150.04,1143.62
323,4.931,1853.0,23.38,3058.0,100.0,0.0,0.0,0.0,4.931,194.44,1138.65,1138.4
324,4.985,1891.0,19.48,3055.0,100.0,0.0,0.0,0.0,4.985,196.39,1147.65,1144.45
325,4.97,1878.0,23.63,3059.0,100.0,0.0,0.0,0.0,4.97,198.67,1141.39,1153.7
326,5.01,1837.0,28.54,3059.0,100.0,0.0,0.0,0.0,5.01,201.17,1153.67,1146.59
327,4.974,1880.0,16.96,3055.0,100.0,0.0,0.0,0.0,4.974,195.56,1138.08,1143.75
328,4.934,1925.0,19.54,3058.0,100.0,0.0,0.0,0.0,4.934,194.29,1148.43,1145.37
329,4.947,1840.0,23.33,3062.0,100.0,0.0,0.0,0.0,4.947,199.76,1141.39,1141.75
330,4.987,1788.0,22.19,3060.0,100.0,0.0,0.0,0.0,4.987,200.93,1157.33,1148.66
331,4.981,1956.0,18.37,3054.0,100.0,0.0,0.0,0.0,4.981,193.75,1140.8,1146.62
332,4.956,1933.0,22.52,3058.0,100.0,0.0,0.0,0.0,4.956,194.37,1139.03,1149.85
333,4.993,1898.0,29.4,3059.0,100.0,0.0,0.0,0.0,4.993,200.05,1151.05,1146.54
334,4.966,1927.0,20.37,3056.0,100.0,0.0,0.0,0.0,4.966,192.75,1144.57,1140.27
335,4.971,1845.0,19.76,3057.0,100.0,0.0,0.0,0.0,4.971,196.1,1140.9,1147.51
336,4.966,1901.0,21.9,3058.0,100.0,0.0,0.0,0.0,4.966,196.42,1146.72,1140.48
337,4.96,1823.0,23.43,3061.0,100.0,0.0,0.0,0.0,4.96,197.2,1143.41,1152.98
338,4.925,1816.0,23.23,3059.0,100.0,0.0,0.0,0.0,4.925,167.89,1146.3,1138.96
339,4.976,1854.0,20.11,3056.0,100.0,0.0,0.0,0.0,4.976,191.35,1147.17,1142.61
340,4.971,1919.0,20.2,3056.0,100.0,0.0,0.0,0.0,4.971,193.39,1143.24,1153.55
341,4.984,1885.0,21.27,3055.0,100.0,0.0,0.0,0.0,4.984,199.07,1138.67,1144.04
342,4.988,1815.0,34.45,3060.0,100.0,0.0,0.0,0.0,4.988,200.54,1150.82,1142.18
343,4.965,1876.0,22.85,3057.0,100.0,0.0,712.0,0.31,4.965,194.95,1145.13,1149.93
344,4.933,1844.0,23.02,3059.0,100.0,0.0,0.0,0.0,4.933,197.67,1142.55,1137.71
345,4.962,1869.0,18.98,3056.0,100.0,0.0,0.0,0.0,4.962,195.83,1138.84,1151.76
346,4.921,1885.0,25.63,3060.0,100.0,0.0,0.0,0.0,4.921,195.87,1146.71,1136.64
347,4.952,1864.0,19.36,3057.0,100.0,0.0,0.0,0.0,4.952,199.3,1139.32,1154.59
348,4.962,1809.0,21.31,3058.0,100.0,0.0,710.0,0.22,4.962,196.55,1149.17,1144.04
349,4.93,1913.0,24.46,3059.0,100.0,0.0,0.0,0.0,4.93,194.68,1143.98,1141.44
350,4.983,1971.0,19.09,3054.0,100.0,0.0,0.0,0.0,4.983,196.7,1137.1,1146.46
351,4.97,1840.0,21.36,3058.0,100.0,0.0,0.0,0.0,4.97,201.29,1148.41,1140.51
352,4.97,1948.0,18.63,3055.0,100.0,0.0,0.0,0.0,4.97,193.24,1142.91,1142.45
353,4.927,1827.0,25.68,3064.0,100.0,0.0,0.0,0.0,4.927,197.13,1143.75,1152.56
354,5.241,1861.0,29.14,3056.0,100.0,0.0,0.0,0.0,5.241,200.58,1148.32,1153.77
355,4.985,1873.0,18.71,3055.0,100.0,0.0,0.0,0.0,4.985,194.92,1135.69,1142.2
356,5.01,1809.0,19.96,3057.0,100.0,0.0,0.0,0.0,5.01,201.24,1159.09,1148.73
357,4.968,1981.0,18.99,3056.0,100.0,0.0,0.0,0.0,4.968,194.15,1131.72,1141.67
358,4.992,1910.0,19.61,3055.0,100.0,0.0,0.0,0.0,4.992,197.02,1146.43,1144.62
359,4.969,1823.0,22.39,3059.0,100.0,0.0,0.0,0.0,4.969,198.22,1149.6,1142.14
360,4.945,1837.0,23.77,3059.0,100.0,0.0,0.0,0.0,4.945,199.15,1140.96,1148.98
361,4.974,1783.0,20.95,3058.0,100.0,0.0,0.0,0.0,4.974,200.34,1141.51,1142.41
362,4.986,1800.0,22.04,3060.0,100.0,0.0,0.0,0.0,4.986,198.06,1153.58,1152.18
363,4.944,1809.0,26.12,3061.0,100.0,0.0,0.0,0.0,4.944,205.58,1147.74,1147.56
364,4.979,1796.0,20.74,3058.0,100.0,0.0,0.0,0.0,4.979,200.05,1146.76,1147.47
365,4.957,1781.0,22.87,3062.0,100.0,0.0,0.0,0.0,4.957,199.37,1145.26,1143.49
366,4.958,1852.0,22.39,3058.0,100.0,0.0,0.0,0.0,4.958,195.24,1145.58,1149.72
367,4.954,1911.0,18.74,3056.0,100.0,0.0,0.0,0.0,4.954,195.64,1136.49,1146.69
368,4.942,1843.0,19.49,3058.0,100.0,0.0,0.0,0.0,4.942,194.38,1150.94,1138.87
369,4.942,1901.0,17.93,3055.0,100.0,0.0,0.0,0.0,4.942,163.31,1135.12,1149.27
370,4.972,1804.0,23.28,3060.0,100.0,0.0,0.0,0.0,4.972,203.65,1149.17,1146.72
371,4.984,1794.0,20.77,3057.0,100.0,0.0,714.0,0.41,4.984,201.66,1143.89,1144.42
372,4.993,1918.0,27.59,3056.0,100.0,0.001,713.0,0.31,4.994,195.85,1149.77,1139.54
373,4.951,1927.0,21.72,3058.0,100.0,0.0,0.0,0.0,4.951,194.07,1140.15,1150.55
374,4.97,1937.0,18.81,3055.0,100.0,0.0,0.0,0.0,4.97,192.46,1142.7,1138.12
375,4.962,1867.0,21.96,3057.0,100.0,0.0,0.0,0.0,4.962,198.03,1142.55,1151.6
376,4.973,1799.0,22.22,3059.0,100.0,0.0,0.0,0.0,4.973,201.0,1145.72,1139.18
377,4.984,1837.0,21.7,3058.0,100.0,0.0,0.0,0.0,4.984,200.27,1148.81,1150.51
378,4.972,1866.0,20.21,3056.0,100.0,0.0,0.0,0.0,4.972,195.1,1139.49,1142.67
379,4.94,1897.0,22.98,3058.0,100.0,0.0,0.0,0.0,4.94,196.39,1146.69,1145.25
380,4.966,1858.0,23.68,3058.0,100.0,0.0,710.0,0.22,4.966,200.37,1134.9,1146.31
381,4.991,1911.0,18.94,3055.0,100.0,0.0,0.0,0.0,4.991,196.32,1150.04,1146.36
382,4.981,1794.0,20.99,3058.0,100.0,0.0,709.0,0.22,4.981,199.78,1144.31,1141.03
383,4.97,1849.0,22.0,3058.0,100.0,0.0,0.0,0.0,4.97,195.24,1144.02,1148.27
384,4.981,1862.0,21.66,3056.0,100.0,0.0,0.0,0.0,4.981,198.91,1150.19,1139.24
385,4.953,1894.0,20.53,3058.0,100.0,0.0,0.0,0.0,4.953,191.43,1145.94,1142.15
386,5.028,1844.0,27.51,3056.0,100.0,0.0,0.0,0.0,5.028,202.47,1145.92,1148.94
387,4.962,1878.0,24.47,3059.0,100.0,0.0,0.0,0.0,4.962,202.93,1144.12,1140.51
388,4.875,1905.0,24.65,3063.0,100.0,0.0,0.0,0.0,4.875,192.99,1140.35,1153.98
389,4.969,1891.0,16.62,3056.0,100.0,0.0,0.0,0.0,4.969,195.74,1141.98,1136.86
390,4.948,1820.0,23.76,3060.0,100.0,0.0,0.0,0.0,4.948,201.3,1145.33,1150.06
391,4.94,1830.0,23.83,3059.0,100.0,0.0,0.0,0.0,4.94,200.26,1142.32,1143.86
392,4.953,1859.0,23.08,3059.0,100.0,0.0,0.0,0.0,4.953,198.39,1148.03,1145.36
393,4.889,1799.0,26.89,3066.0,100.0,0.0,0.0,0.0,4.889,198.19,1144.41,1148.97
394,4.972,1852.0,22.16,3059.0,100.0,0.0,0.0,0.0,4.972,198.86,1145.32,1141.79
395,4.98,1967.0,19.82,3055.0,100.0,0.0,0.0,0.0,4.98,197.23,1137.92,1144.99
396,4.982,1961.0,18.63,3055.0,100.0,0.0,0.0,0.0,4.982,194.93,1147.76,1142.59
397,5.003,1834.0,19.16,3056.0,100.0,0.0,0.0,0.0,5.003,200.16,1142.6,1144.41
398,4.942,1774.0,23.1,3062.0,100.0,0.0,0.0,0.0,4.942,202.86,1140.31,1145.55
399,4.984,1799.0,20.01,3057.0,100.0,0.0,0.0,0.0,4.984,190.59,1148.45,1143.47
400,4.952,1833.0,20.63,3059.0,100.0,0.0,0.0,0.0,4.952,172.89,1144.77,1144.77
401,5.03,1902.0,27.07,3055.0,100.0,0.0,0.0,0.0,5.03,198.57,1142.56,1142.76
402,4.985,1767.0,22.21,3060.0,100.0,0.0,0.0,0.0,4.985,203.54,1148.78,1156.93
403,4.97,1799.0,24.21,3059.0,100.0,0.001,712.0,0.53,4.971,197.96,1141.23,1140.53
404,4.974,1778.0,27.12,3061.0,100.0,0.0,0.0,0.0,4.974,202.75,1151.8,1144.77
405,4.949,1881.0,23.69,3058.0,100.0,0.0,709.0,0.22,4.949,197.68,1144.37,1152.76
406,4.98,1895.0,20.67,3056.0,100.0,0.0,0.0,0.0,4.98,196.32,1132.11,1139.15
407,4.926,1895.0,27.07,3060.0,100.0,0.0,0.0,0.0,4.926,197.17,1153.01,1143.17
408,4.967,1910.0,19.5,3056.0,100.0,0.0,0.0,0.0,4.967,194.45,1136.6,1142.94
409,4.967,1891.0,16.87,3057.0,100.0,0.0,0.0,0.0,4.967,196.95,1147.41,1149.83
410,4.922,1912.0,23.77,3059.0,100.0,0.0,0.0,0.0,4.922,193.64,1135.13,1146.58
411,4.99,1914.0,19.6,3054.0,100.0,0.0,0.0,0.0,4.99,198.08,1151.9,1143.87
412,4.947,1790.0,25.56,3064.0,100.0,0.0,0.0,0.0,4.947,200.82,1148.05,1150.3
413,4.969,1969.0,20.41,3055.0,100.0,0.0,709.0,0.22,4.969,194.4,1138.27,1143.54
414,4.987,1849.0,27.06,3062.0,100.0,0.001,712.0,0.31,4.988,196.55,1152.94,1140.19
415,4.949,1790.0,24.52,3062.0,100.0,0.0,0.0,0.0,4.949,200.7,1142.34,1152.69
416,4.98,1821.0,21.78,3059.0,100.0,0.0,0.0,0.0,4.98,198.76,1149.19,1135.45
417,4.946,1837.0,26.1,3061.0,100.0,0.0,0.0,0.0,4.946,201.02,1142.73,1158.11
418,4.958,1847.0,22.51,3059.0,100.0,0.0,0.0,0.0,4.958,197.09,1149.31,1137.27
419,4.993,1946.0,18.89,3055.0,100.0,0.0,0.0,0.0,4.993,195.05,1141.74,1146.73
420,4.977,1806.0,24.45,3060.0,100.0,0.0,712.0,0.32,4.977,203.38,1149.04,1151.34
421,4.936,1795.0,24.66,3061.0,100.0,0.002,712.0,0.32,4.938,200.5,1136.03,1136.63
422,4.979,1925.0,20.95,3056.0,100.0,0.0,0.0,0.0,4.979,195.72,1150.61,1151.7
423,4.919,1931.0,24.34,3060.0,100.0,0.0,0.0,0.0,4.919,193.61,1142.43,1145.68
424,4.967,1775.0,23.37,3062.0,100.0,0.0,0.0,0.0,4.967,199.36,1147.46,1149.01
425,4.928,1904.0,22.46,3061.0,100.0,0.0,0.0,0.0,4.928,193.28,1142.29,1142.11
426,4.993,1844.0,22.38,3057.0,100.0,0.0,0.0,0.0,4.993,200.08,1136.5,1150.43
427,4.947,1878.0,23.16,3057.0,100.0,0.0,0.0,0.0,4.947,198.34,1149.74,1139.82
428,4.953,1792.0,22.06,3061.0,100.0,0.0,0.0,0.0,4.953,202.56,1141.35,1150.61
429,4.953,1901.0,16.66,3057.0,100.0,0.0,0.0,0.0,4.953,195.25,1146.12,1141.82
430,4.928,1845.0,23.73,3060.0,100.0,0.0,714.0,0.41,4.928,182.1,1144.53,1145.66
431,4.968,1878.0,38.42,3061.0,100.0,0.0,0.0,0.0,4.968,180.71,1146.16,1150.95
432,4.952,1929.0,23.01,3057.0,100.0,0.0,0.0,0.0,4.952,196.02,1143.21,1139.78
433,4.918,1909.0,24.68,3060.0,100.0,0.0,0.0,0.0,4.918,197.76,1142.92,1142.08
434,4.966,1813.0,24.22,3060.0,100.0,0.0,0.0,0.0,4.966,201.29,1144.93,1152.97
435,4.98,1901.0,21.42,3056.0,100.0,0.002,713.0,0.31,4.982,198.93,1136.92,1142.59
436,4.99,1825.0,21.37,3057.0,100.0,0.0,0.0,0.0,4.99,198.73,1145.66,1149.74
437,4.965,1856.0,23.74,3059.0,100.0,0.0,0.0,0.0,4.965,200.42,1154.01,1135.76
438,4.974,1841.0,21.73,3058.0,100.0,0.0,0.0,0.0,4.974,196.34,1142.92,1152.88
439,4.943,1834.0,23.97,3061.0,100.0,0.0,0.0,0.0,4.943,202.95,1134.81,1140.38
440,4.985,1952.0,20.08,3055.0,100.0,0.0,0.0,0.0,4.985,196.22,1151.97,1151.65
441,4.963,1896.0,21.83,3057.0,100.0,0.0,0.0,0.0,4.963,196.55,1134.52,1142.99
442,4.933,1871.0,26.21,3060.0,100.0,0.0,0.0,0.0,4.933,200.13,1148.54,1150.72
443,4.971,1899.0,21.8,3056.0,100.0,0.0,0.0,0.0,4.971,198.79,1146.08,1133.89
444,4.981,1818.0,23.9,3060.0,100.0,0.0,0.0,0.0,4.981,206.08,1145.11,1151.48
445,5.012,1915.0,27.06,3056.0,100.0,0.0,0.0,0.0,5.012,198.71,1144.97,1140.52
446,4.974,1851.0,23.84,3059.0,100.0,0.0,0.0,0.0,4.974,203.67,1138.36,1150.17
447,4.988,1848.0,22.73,3059.0,100.0,0.0,0.0,0.0,4.988,202.77,1149.53,1146.87
448,4.979,1816.0,20.69,3057.0,100.0,0.0,0.0,0.0,4.979,202.52,1146.81,1139.3
449,4.96,1853.0,19.11,3058.0,100.0,0.0,0.0,0.0,4.96,196.31,1147.62,1152.45
450,4.947,1788.0,20.45,3061.0,100.0,0.0,712.0,0.31,4.947,207.14,1146.32,1147.57
451,4.988,1837.0,21.39,3058.0,100.0,0.0,0.0,0.0,4.988,201.52,1146.19,1144.28
452,4.977,1902.0,20.55,3055.0,100.0,0.0,708.0,0.22,4.977,199.16,1139.43,1141.21
453,4.95,1893.0,25.73,3059.0,100.0,0.0,0.0,0.0,4.95,198.82,1147.8,1153.03
454,4.924,1885.0,25.12,3059.0,100.0,0.0,0.0,0.0,4.924,197.36,1141.5,1145.77
455,4.916,1847.0,27.11,3061.0,100.0,0.0,0.0,0.0,4.916,200.2,1147.76,1145.5
456,4.94,1894.0,25.76,3060.0,100.0,0.0,0.0,0.0,4.94,200.42,1137.79,1148.61
457,4.975,1880.0,24.59,3059.0,100.0,0.0,0.0,0.0,4.975,203.8,1150.96,1145.5
458,4.963,1881.0,24.93,3059.0,100.0,0.0,0.0,0.0,4.963,201.74,1143.33,1143.68
459,4.984,1923.0,21.39,3055.0,100.0,0.0,0.0,0.0,4.984,200.46,1140.36,1142.48
460,5.033,1820.0,36.01,3058.0,100.0,0.0,0.0,0.0,5.033,205.52,1146.28,1149.01
461,4.989,1787.0,20.46,3060.0,100.0,0.0,0.0,0.0,4.989,174.01,1151.17,1159.58
462,4.951,1872.0,24.53,3059.0,100.0,0.0,0.0,0.0,4.951,192.65,1145.9,1144.68
463,4.975,1894.0,23.61,3058.0,100.0,0.0,0.0,0.0,4.975,202.26,1142.82,1147.47
464,4.971,1858.0,23.36,3058.0,100.0,0.0,0.0,0.0,4.971,198.5,1147.11,1144.89
465,4.973,1901.0,22.6,3058.0,100.0,0.0,0.0,0.0,4.973,200.58,1135.02,1146.47
466,4.983,1811.0,26.06,3059.0,100.0,0.0,712.0,0.31,4.983,206.05,1149.02,1142.29
467,4.981,1846.0,22.25,3057.0,100.0,0.0,0.0,0.0,4.981,201.26,1144.67,1149.34
468,5.007,1941.0,19.77,3055.0,100.0,0.0,0.0,0.0,5.007,196.96,1147.5,1141.4
469,4.979,1798.0,21.58,3060.0,100.0,0.0,0.0,0.0,4.979,204.55,1142.72,1138.92
470,4.94,1868.0,18.36,3059.0,100.0,0.0,0.0,0.0,4.94,199.54,1142.96,1155.68
471,4.961,1844.0,23.4,3058.0,100.0,0.0,0.0,0.0,4.961,199.81,1147.45,1135.73
472,4.976,1820.0,22.86,3060.0,100.0,0.0,0.0,0.0,4.976,203.64,1148.64,1146.92
473,5.248,1816.0,30.12,3058.0,100.0,0.0,0.0,0.0,5.248,208.09,1139.98,1154.28
474,4.967,1863.0,24.25,3059.0,100.0,0.0,0.0,0.0,4.967,203.41,1148.37,1144.66
475,4.98,1839.0,21.95,3061.0,100.0,0.0,0.0,0.0,4.98,203.46,1146.17,1142.77
476,4.979,1864.0,23.22,3058.0,100.0,0.0,709.0,0.22,4.979,201.21,1143.87,1152.53
477,4.995,1805.0,22.8,3060.0,100.0,0.0,0.0,0.0,4.995,209.1,1145.45,1139.52
478,4.999,1972.0,18.9,3054.0,100.0,0.0,0.0,0.0,4.999,197.4,1144.06,1149.25
479,4.978,1838.0,23.15,3060.0,100.0,0.0,0.0,0.0,4.978,203.06,1146.75,1149.64
480,4.97,1830.0,22.82,3059.0,100.0,0.0,0.0,0.0,4.97,201.83,1144.96,1143.61
481,4.969,1864.0,23.71,3060.0,100.0,0.0,0.0,0.0,4.969,198.88,1147.32,1142.63
482,4.954,1878.0,22.49,3059.0,100.0,0.0,0.0,0.0,4.954,197.21,1139.46,1145.76
483,4.985,1836.0,20.87,3056.0,100.0,0.0,0.0,0.0,4.985,198.11,1139.09,1150.12
484,5.011,1866.0,24.64,3057.0,100.0,0.0,0.0,0.0,5.011,201.72,1151.71,1144.96
485,4.979,1869.0,22.77,3058.0,100.0,0.0,0.0,0.0,4.979,201.97,1142.42,1142.62
486,5.002,1830.0,21.7,3056.0,100.0,0.0,0.0,0.0,5.002,199.52,1142.8,1141.55
487,4.991,1810.0,22.63,3059.0,100.0,0.0,0.0,0.0,4.991,206.17,1146.61,1156.4
488,4.999,1868.0,20.41,3056.0,100.0,0.0,0.0,0.0,4.999,200.04,1147.08,1139.48
489,5.0,1962.0,21.27,3055.0,100.0,0.001,712.0,0.63,5.001,199.54,1133.49,1146.83
490,4.973,1819.0,33.49,3062.0,100.0,0.0,0.0,0.0,4.973,204.84,1154.72,1149.02
491,4.968,1860.0,20.02,3057.0,100.0,0.0,712.0,0.32,4.968,196.98,1146.37,1143.92
492,4.938,1823.0,23.6,3059.0,100.0,0.0,0.0,0.0,4.938,165.01,1136.58,1142.96
493,4.964,1841.0,22.59,3058.0,100.0,0.0,0.0,0.0,4.964,199.55,1150.34,1152.47
494,5.0,1770.0,20.48,3059.0,100.0,0.0,0.0,0.0,5.0,205.01,1143.38,1144.34
495,4.999,1768.0,22.85,3062.0,100.0,0.0,0.0,0.0,4.999,199.96,1153.94,1150.96
496,4.998,1961.0,19.01,3054.0,100.0,0.0,0.0,0.0,4.998,198.81,1132.6,1146.29
497,5.015,1775.0,22.54,3059.0,100.0,0.002,712.0,0.53,5.017,207.38,1154.29,1149.79
498,4.986,1938.0,20.34,3056.0,100.0,0.0,0.0,0.0,4.986,199.69,1142.74,1143.0
499,4.991,1802.0,22.19,3057.0,100.0,0.002,711.0,0.53,4.993,200.95,1146.97,1144.26
500,4.952,1860.0,21.68,3058.0,100.0,0.0,0.0,0.0,4.952,197.86,1140.81,1142.56
501,5.578,1958.0,94.86,3059.0,100.0,0.0,709.0,0.22,5.578,218.09,1152.63,1158.41
502,5.249,1866.0,54.27,3059.0,99.93,0.0,0.0,0.0,5.249,210.44,1149.65,1140.02
503,4.999,1942.0,21.28,3055.0,100.0,0.0,708.0,0.22,4.999,201.45,1141.5,1142.37
504,5.059,1952.0,26.69,3055.0,100.0,0.0,0.0,0.0,5.059,203.87,1147.19,1154.52
505,4.964,1869.0,25.85,3058.0,100.0,0.0,708.0,0.22,4.964,205.18,1143.84,1137.69
506,4.959,1848.0,23.8,3058.0,100.0,0.0,0.0,0.0,4.959,199.51,1137.95,1148.52
507,4.929,1859.0,28.74,3062.0,100.0,0.0,0.0,0.0,4.929,205.15,1148.12,1144.13
508,4.962,1884.0,21.15,3058.0,100.0,0.0,0.0,0.0,4.962,199.35,1135.9,1151.41
509,4.997,1822.0,23.03,3057.0,100.0,0.0,709.0,0.22,4.997,203.49,1150.83,1139.18
